0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
3.693440927356541,1.736018875654955,0.6239050974140395,3.7006487418237004,1.8186057653922465,0.5856329758926628,7.035120667852299,3.67694831222415,-0.5349014619918124,7.038943467873151,3.6458853848537243,0.48050518752147225,3.9920594815806414,1.4185752956663111,0.5625803878847404,4.01285715606464,1.3729586439914983,-0.5966224468743492,7.9218069200587,3.7953357483477745,-0.4351487239260481,6.155501530821894,3.6830442138294135,0.18252383538446895,3.793621128716735,1.074428939847816,-0.472620134134439,3.854379377171735,1.011530094773647,-0.5371683326663734,7.4101162143977914,3.5672755356176733,0.17024506536297263,6.687812795006457,3.3840510505852652,-0.19116323115209843,3.999650086236175,1.9208426074101848,0.7817341737067466,4.0524819986683385,2.079920080849151,0.8215171439858164,5.829713252537071,3.577327951278043,-0.7512507545118204,8.49252820379487,3.565935529730713,0.6280932601118158,3.9225259264367844,1.862943336561257,0.7752912224739554,3.9468906051658137,2.049374398912984,0.7594421323073796,6.197246321891905,3.2726267351828278,-0.5523606959888083,8.217560013622073,3.636808093893858,0.4591169075532017
4.51549751043532,2.0976864705865044,-0.5370849295541674,4.531690513763099,2.194388675539381,-0.5882659207930285,8.264843529305764,4.708560851070835,-0.6535956683702373,7.278546469508115,4.580431688769855,0.6480272995025477,3.8953324957318074,2.408130155666466,0.9019302006872383,3.9967262876229386,2.413807839693325,0.9852192546483299,7.512234953338792,4.511803529359178,-0.7758296320535173,7.641217183212182,4.477389746282426,0.7734990863095651,5.438142237056939,1.6681590061692388,-0.3768824471362648,5.550646576272101,1.83408588290987,-0.3763384316293641,6.8590214829537635,5.2393702519433205,0.16830448551416105,8.769134589035376,5.055382128406746,-0.15698661931135152,4.710234973301704,1.8337273945917296,-0.8807018602558173,4.669158266884269,1.8773252751487328,-0.9404495757986696,9.302890766355004,4.569227629771026,-0.742845694150082,6.429073753001637,4.380986504456487,0.666489536100715,3.42252596646722,1.5464973749703605,-0.8327523596841203,3.5650488252166923,1.560711508625619,-0.864961047183788,8.63934527804084,3.5030179403175907,-0.6146484203897462,7.085793710662382,2.890809802961429,0.7751542046657811
4.186517664842888,2.0002355203748334,0.39566071766794597,4.176145535079325,2.1535722013656997,0.4624599507892255,7.87050022410676,4.339587466272999,-0.4449669299878402,7.4603105980451705,4.284474431421974,-0.110739705157293,3.500009630333063,1.596866215758483,-0.8267805346113387,3.439079398617261,1.8861154797576538,-0.8084681143943201,7.728270580871441,3.520807111232824,-0.5805612077338334,7.513468964699224,3.601734194659003,0.6743983264210648,3.3742943582992395,1.5006501080278445,-0.5056856356454988,3.347836796561,1.623049762017293,-0.5111665038695039,7.863302965007908,3.443293514843098,-0.36280214061967436,7.420950622797044,3.3945855684227233,0.23803619750944158,4.757949678893388,2.253632288971639,-0.2568694745442903,4.7655102277512285,2.403788282393245,0.5811125744777007,7.7503774501072655,4.813498898735601,-0.4959983587161882,7.899658705171128,4.615493943444606,-0.3471626759982177,2.7398348406286264,0.44604193285044924,1.141052412709115e-05,2.4422511171996164,0.016437102386353875,0.0,8.381371322257444,2.1057773800293935,1.0733352688422043e-05,7.571512140655725,1.7663322334397966,0.0
4.045207822711775,1.8683885132417153,0.4003375073518546,4.053046955858341,1.8823215488558969,-0.3321595491049843,7.259647495459239,3.885494855583357,-0.32851465380684464,7.1280234917140355,4.036155503188545,0.40565426242512115,4.397141416690359,1.495631999127727,0.6264726314573636,4.36922327284711,1.6067862345349668,0.7220904681695846,7.395242473325451,4.221460394683553,0.620910641257223,6.829915762143826,4.282070544051951,-0.6373470259127042,4.1135702159747725,1.4841952720425777,0.6216740194196088,4.1854939586488396,1.6150095315703603,0.6247799175856036,8.606504327520696,3.816705197140459,-0.6604462661446532,5.528111360273948,3.7395138066569023,0.641650488832809,3.8891004663138182,2.2786412716052338,0.3214067607645701,3.8878701502482294,2.2353630962506528,-0.6705673373501622,6.611788025746558,3.7190095849838647,-0.8470736593515096,8.074073178514169,3.6979257989788303,0.8528889784770393,3.895854071415594,2.3151222852088016,-0.7416457418798827,3.901525859998033,2.407052718109712,-0.8956712013769972,7.506475591284101,3.323650985211454,-0.7668243037199797,7.6128662991285765,3.67823789586274,0.9136457009705854
4.0853438987743065,1.707851306991685,0.606318620044154,4.102388364681224,1.7937829130487548,0.32389414643063164,8.055403202105001,3.805482238003943,-0.7401966850071658,7.031608258570097,3.5159592299485625,-0.44723148018534165,4.7531298914977596,1.2869885875814815,-0.8670478996441017,5.001066297666306,1.4367567613313577,-0.5326760304246699,9.195828801586508,4.203747309873417,-0.8003712637567169,5.055292066235369,4.275441114443847,0.7765296278331217,4.223919978176609,1.1962138181611746,0.11944197219173201,4.28144465952287,1.3468575516195973,0.7321692542210037,8.932784937918944,3.5610139280096567,-0.8399517828718002,6.321598494607679,3.610069595197823,-0.5452016089881443,3.9201978921602083,1.9120014450841132,0.7917667373639683,3.7765239223732627,1.9362464428670099,0.5326992910956504,7.685354838985428,3.331420343542237,-0.9813552605156804,8.179325383975547,2.6231027209474878,0.8155861091598842,2.7157180957941924,0.8644322359445339,0.8713807041792185,2.6055314672239756,0.956695656856352,-0.6470304708829987,8.524663274892566,1.6119162123112705,-0.7421170040430134,7.062868368223419,1.4777369617615808,-0.8364043601012355
4.603553005206916,2.2492812648673888,0.5392287865716593,4.639009565385338,2.346601238855587,0.5518743739287275,8.966225812469025,4.444523401503566,-0.6706314615982221,8.66038471507251,4.488276977668452,-0.38582211363857066,5.274634838278974,0.5847514712836885,-0.5502543372644298,5.323329773208962,0.6066702523989328,0.3943826645452401,8.566443209602122,4.815605316981594,-0.17154531217373314,9.06316788081286,4.568339552276752,-0.6567037091280098,4.26994220310863,1.5597751533767288,-0.7527577937154554,4.525146424579347,1.4833203478814176,-0.7404848017491964,8.895359267456573,4.237152480109468,-0.6647842563884859,8.02054665030378,4.28514957871186,0.6694369959511967,4.792057000581038,2.540667023970518,0.714696694755267,4.7100625442476645,2.6449626827229173,0.800228036369113,9.387823053079838,4.314150768938407,-0.8084216629916706,8.923412626433905,4.381022379712516,-0.5430573588836782,3.7103705645977043,1.5466559059594844,0.805972481577874,3.384181484599233,1.1307245459279158,0.8884564875761719,9.248389221311752,1.6826174704595243,-0.9146944041397606,9.998793572189566,1.3921717521305388,-0.5944385442967067
4.1359287374588245,1.7037125705572922,-0.6329375605617021,4.2395846658491525,1.7288242912858596,-0.7983594702146268,7.557192691738183,3.8739111700561146,-0.6512842672012094,7.120075767095527,3.3445060898146135,-0.6911729080294015,3.5832764906384726,2.3198878809676167,0.5883210278544512,3.657868876427905,2.516691220520408,0.2751093123116176,7.200230188055714,3.9825906056744853,-0.7419220655706431,7.881316251236066,2.4938161023872234,0.7826524231584998,3.365241031100136,1.9638200304159148,0.6451917215543673,3.343076287868845,1.9602028001754277,-0.2384930326066578,5.723849729638022,2.828252407046892,-0.4839443971635037,8.580881952768879,2.422565609707225,0.44196876952150305,4.503362585173412,1.1921775285942742,-0.30484175146244685,4.568075382582911,1.0736744680476784,-0.5489754427718667,7.088830406977879,3.764202637649463,0.5738316486495671,7.4803109516908854,3.5106794228663194,-0.770742823039832,4.091989805473463,1.632178398618836,0.8764954827396833,4.100185586301525,1.4870280293634253,0.8861760263405122,4.025093467287564,1.0770317636456967,-0.8794911341354873,9.918855970432006,1.4959596607764607,0.8522498859955736
4.837820493935483,1.6821560486958933,-0.7215829019760208,4.916687439312247,2.096726951983205,-0.7669277807200389,8.063054058519294,4.264637678079922,-0.5659452268128788,7.859259072509313,3.502981994612379,-0.6031203472528174,5.128529073484387,1.6354591452406881,-0.7503308386031424,5.125564436158904,2.1062683349198723,-0.7472238447980882,8.873353244581997,4.6895337759257165,-0.9070109746407465,7.008848937195395,4.167029935478485,0.64010080065178,4.963391185283355,1.6665543616389884,-0.8131916110612417,5.06518081353653,2.2453726624971373,-0.9025780464629964,7.41490000070925,4.560532414596878,-0.35351816363420996,8.082815165223353,3.842767099569865,-0.45747631454135373,4.787047087438642,1.673139034440467,-0.7482328562237462,4.970760163059248,1.853535270670052,-0.5446324849376732,7.7829594110091085,3.57863961932578,0.8145481508300539,8.787642073946621,1.8621039029489599,0.47465027611653204,4.275151904746074,1.7435978479075158,-0.8903662055538367,4.388415882014591,2.157186204973968,-0.8235231308713655,8.211773751239816,3.286935074665387,0.7674287484235709,7.9856765130077605,1.8562299726170333,0.341756101972853
5.113703833539941,2.425009005980403,-0.49075006107106867,5.104967256619333,2.5565008427401272,-0.4599140539380382,9.259201737867162,5.123561191465959,-0.5483102320022017,8.758137439831573,5.148343257495005,0.3550939405344164,5.002893877507005,2.75735091124749,-0.2707645118422189,5.063459255435128,2.748302888261292,0.47709046087153517,8.798529869113473,5.193576348951758,-0.6790143147592229,9.254179600025408,4.8938647001168665,0.5126102052017321,4.550077383430554,2.428483143867494,0.6540143549709035,4.355069733441213,2.3317232865831663,0.615656911529915,6.804726313949262,4.058877651239155,-0.2683659692219288,11.19680652094231,4.036545848736729,-0.5091081426766635,5.233514929345842,2.0221668968120174,-0.5693949985186476,5.213946444423447,2.2978136798993245,-0.5993873434194981,10.152049838160309,5.0159133053319795,-0.5118101528672029,7.951726488316608,5.063642518360866,0.5309754149546215,4.497154803881485,2.4898175610146605,0.706961937999269,4.635802519123173,2.858070740294675,0.6284425388448586,12.15577841136004,3.774271585391808,-0.6268399217959638,5.74553423490368,3.5817691676591292,0.44060136923571785
4.296095375437227,1.852420636541401,0.2233638771093293,4.293216745747736,1.953822794864255,-0.48316637544896157,8.111472499086611,3.8862444183182885,-0.7833937727525153,7.038687934507909,3.6395986625869194,0.5068986360306658,4.745879805373281,1.3943666856318007,0.9687784042109369,4.827569880383598,1.412503318545009,0.8284101308561648,5.828676816942502,3.9169376041969044,0.6261268633856375,8.551522530146464,3.576187026421102,-0.6770215427605867,3.0039157588003143,1.3564569400786988,0.320079226004905,2.861509692818825,1.5228838010874728,-0.2878192689007243,6.456321030290996,2.503676281006292,0.2871316816332661,8.199987133140835,1.8891381196509023,0.2886943818122195,4.398028038447842,2.244586994761957,-0.5111743470521893,4.3169633873332645,2.265609818891172,-0.28467935445655734,8.741745010303049,3.6034697417039268,-0.8720554039572805,7.4055262591161295,3.4347870262008477,0.7035591309945662,2.3750922218545076,1.229400458730239,6.2057846790864735e-06,2.495515625008877,1.1041538425353463,8.32670480392969e-06,8.8900523679727,2.263901166301695,0.0,5.742923240438669,1.4537343990927414,9.794361413413331e-06
