0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.693440927356541,1.736018875654955,1.0831110257281162,7.035120667852298,3.6769483122241495,-1.9668050278770215,7.038943467873151,3.6458853848537247,1.7518668405309326,5.01645088711575,1.754961249724685,-0.5493906927428994,5.01645088711575,1.754961249724685,-0.5493906927428994
4.51549751043532,2.097686470586505,-1.1266357902816828,8.264843529305764,4.708560851070835,-3.077494976517577,7.278546469508112,4.580431688769855,2.96824477782943,6.22698763745371,1.560985473268946,-0.7888519118223114,6.22698763745371,1.560985473268946,-0.7888519118223114
5.654631412161072,6.134324654314857,8.524671782263681,26.336675346764878,7.021510513570794,-5.760910111191481,26.27351772410365,7.025111788651795,-5.666533830156784,28.881121466616978,5.367954816569887,7.184348989930732,28.884205248145648,5.351336586799171,7.186824618736722
4.045207822711775,1.8683885132417153,0.7479860001560261,7.259647495459239,3.885494855583357,-1.2764419973502399,7.128023491714034,4.036155503188545,1.6372836836790523,5.308897283340342,1.9121804613375821,0.5391953296169191,5.308897283340342,1.9121804613375821,0.5391953296169191
6.597327235298704,7.19997499759599,9.26219542540679,26.535034103188078,8.313691426535565,-3.629842547698482,25.64946636698886,8.332604769924071,4.749137995389367,29.05657068157793,6.74872952387583,7.99095854628479,29.027939754421624,6.870834270569771,7.9298451139301545
6.814581200758614,7.454597594510122,9.46514146754861,27.133879138680967,7.88669527986561,5.826003119768975,26.80978265028645,7.958939182545166,6.22007540110938,29.249990589187725,6.749596069268608,8.310417102939029,29.288587161247484,6.580095642455793,8.317693578371994
4.1359287374588245,1.703712570557292,-1.0783436783068396,7.557192691738185,3.873911170056114,-2.5230173975925805,7.120075767095526,3.344506089814613,-2.3116320000192068,5.58983881413416,1.3377954248297312,1.0007331440272966,5.58983881413416,1.3377954248297312,1.0007331440272966
4.837820493935483,1.6821560486958933,-1.2138150431944992,8.063054058519295,4.2646376780799224,-2.4135513379956954,7.859259072509313,3.502981994612379,-2.1127197170109855,6.109158365695213,1.775892721875901,-1.4705368327683193,6.109158365695213,1.775892721875901,-1.4705368327683193
5.113703833539941,2.425009005980403,-1.190073317782774,9.259201737867162,5.123561191465959,-2.809301025570178,8.758137439831573,5.148343257495006,1.8281454945276951,6.985191990092878,1.7961051110756963,1.0180610465517308,6.985191990092878,1.7961051110756963,1.0180610465517308
4.296095375437226,1.8524206365414013,0.41376385541523547,8.111472499086611,3.886244418318289,-3.0444596767047685,7.038687934507909,3.6395986625869186,1.8449075977643457,5.931072146797074,1.2095564898871942,0.7020743789907242,5.931072146797074,1.2095564898871942,0.7020743789907242
4.85443247965883,1.9976547263215871,-0.9489596039850047,8.905696792638752,4.50400688799341,-2.943093030236466,7.678170604758244,4.419767308961503,2.476091086386521,6.457617848335684,1.9661267522986983,1.11119935787139,6.457617848335684,1.9661267522986983,1.11119935787139
4.189290551503545,1.4139165246726153,0.5977837582967991,7.654773921576401,3.5462464973900216,-2.739484204970254,6.307329172366627,3.2429874215443824,1.1952745047059106,5.532346529962903,1.3594062390713366,-0.4932234454945001,5.532346529962903,1.3594062390713366,-0.4932234454945001
4.760258122640168,1.893055745080994,1.3476099777950619,8.524939927624635,4.509942083552023,-2.4706583644048514,8.139892796494298,4.428163541951212,1.0131782751824396,6.36487237272333,1.5571552127849224,1.2723206810454795,6.36487237272333,1.5571552127849224,1.2723206810454795
5.564854863021326,6.829402092350656,9.228545175470886,25.973001116086966,7.949334768828764,-5.655204870357505,25.84593786000317,7.944095039864963,-5.395138669532595,28.798680864614745,6.187844128449382,7.698557786900349,28.807350876738997,6.147354712749025,7.7077499422911195
3.9390852950597526,1.6195999832027559,0.5368066494008399,7.072483352595448,3.814456875084218,-2.747218475743209,6.051640777438523,3.7268416096695858,2.097380181106407,5.300378339610987,1.2857440505974327,-0.5283280958689225,5.300378339610987,1.2857440505974327,-0.5283280958689225
4.281387129940274,1.8426961181719443,-1.2627838684171238,7.306964726392467,4.047019312123709,-1.969734251875993,6.789430452820017,3.942214050761755,1.7846097477758391,5.568835796325455,1.6507410866589138,-0.8322779178126399,5.568835796325455,1.6507410866589138,-0.8322779178126399
4.079699924813623,1.7546535231821523,-1.2601732396001017,7.204514821976591,4.069324564087116,-2.420848832023771,6.784441786769732,3.557311124115508,0.5925069492509656,5.434894042365997,1.5395149081610933,-0.9414166955536278,5.434894042365997,1.5395149081610933,-0.9414166955536278
4.460816148468537,2.114732602814536,-0.5885997610158107,8.596614704978617,4.49632514492485,-3.0774012291086357,7.369099445865705,4.354445896411351,2.6330659643351506,6.292595128479997,1.486996508603035,0.9723632722932893,6.292595128479997,1.486996508603035,0.9723632722932893
4.717848684782059,1.9566543939803662,-1.221295492497848,8.168747599880293,4.4468574443339035,-2.153379852245869,7.561717189916338,4.329255489667407,1.757848210087101,6.175756704025817,1.746630534876081,-0.5128671787046968,6.175756704025817,1.746630534876081,-0.5128671787046968
4.2613512026200295,1.9172703095067518,-1.1187060547444323,7.885610083667881,4.247435918682079,-2.6870034889505514,6.828169192939928,3.8097799290847436,2.162412474033016,5.763728884233083,1.7920933434496493,-1.0956080668106378,5.763728884233083,1.7920933434496493,-1.0956080668106378
4.409046875150184,1.7883381322798062,1.1627676889832799,8.139080387678748,4.1045825909096125,-3.2447148167024995,8.177650764562406,3.611597578461495,-2.882680233813965,5.968886937377561,1.4573370908803223,1.0761882156029434,5.968886937377561,1.4573370908803223,1.0761882156029434
