0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0.0,0.0,0.0,0.0,0.0,0.0,5.348441769639322,0.0,1.6027344678103643,0.0,0.0,18.971257745139354,-0.28287613271017054,0.0,0.0,-0.6243408674389148,1.1346806027635632,1.1169500643589758,-0.6390711131343634,0.0,0.0,0.0,0.0,8.495722029541803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11361873977683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7800254642710445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.306520968799668,0.0,6.684026683622878,0.0,0.0,8.995780279089232,0.8086964487265745,0.0,0.0,-0.8830134964171819,4.287994495367408,2.0552935902214404,0.0,0.0,0.0,0.0,0.0,10.29564604042048,3.5300882659672483,0.0,0.0,0.0,8.765800513766244,0.0,0.0,0.0,0.0,9.310702529461562,11.342463680974443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.378035322212176,0.0,6.307443722027732,0.0,0.0,6.921358788988902,0.3220996738150419,0.0,0.0,0.0,0.5406438517773378,0.0,0.275802485101748,0.0,0.0,0.0,0.0,6.372418117780221,0.0,0.0,0.0,0.0,8.44630887451527,0.0,0.0,0.0,0.0,0.0,23.15901222654135,5.981726561159953,0.0,14.342766574471572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.464282865057968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.2788397581254725,0.0,0.2215750188964476,0.0,0.0,5.741480221718317,-0.749022108843538,0.0,0.0,-1.5917818104948331,0.6466799991601584,0.0,0.0,0.0,0.0,0.0,0.0,2.480698932350718,0.0,0.0,0.0,0.0,0.0,0.0,-0.5116656292274073,0.0,0.0,9.29729569452513,33.98889630648198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5919935752078607,0.0,1.6601762093726378,7.460956186028752,-0.833372033743607,0.0,0.0,-0.5448860591068374,1.6719322040493583,0.0,0.0,0.0,5.399288272420487,0.0,0.0,5.798157676625389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.644839796272391,22.317580839540234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.2208187103459887,0.0,0.0,0.0,0.0,13.285145640587073,0.0,0.0,0.0,-1.4019536244086686,1.2247936765832248,0.8366540699026277,-1.0285578707174126,0.0,0.0,0.0,0.0,2.7068008314436884,2.3193894109271094,0.0,0.0,0.0,3.8552644695772402,0.0,0.0,0.0,0.0,9.27407611815388,35.654415816265825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.665338004658337,0.0,0.7509808174100825,0.0,0.0,4.662816329827513,-0.9958340426008179,0.0,0.0,-1.8903543107759362,1.307807576772675,0.0,0.0,0.0,5.07956319614585,0.0,0.0,6.950915270429159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.28074921423409,10.354684610565709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.02931029419019,0.0,0.0,0.0,-1.4570703099717832,0.9888170324190562,2.088479880903118,0.0,0.0,0.0,0.0,0.0,5.306238425925926,3.1638089785194765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92161408244197,36.26785845238377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.8694814474667263,0.0,0.0,0.0,0.0,11.803139918883808,0.0,0.0,0.0,-0.9163009528170758,-2.1221729233538245,0.0,0.0,0.0,5.82625799238173,0.0,0.0,2.922317964222726,0.0,0.0,0.0,0.0,4.048202908478206,1.103005749653893,0.0,0.0,0.0,0.0,36.69104805048601,0.0,0.0,27.742327780136637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5506412688721682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.018292258524283,0.0,0.0,1.8541409742654331,1.6197297293416786,0.0,0.0,-0.901998891419401,1.5179863024181213,0.0,0.0,0.0,0.0,0.0,0.0,3.016910430839002,2.9506824435084718,0.0,0.0,0.0,4.104775198646951,2.0718252358845795,0.0,0.0,0.0,9.07473002625784,23.2845797397589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.9914180659685154,0.0,0.5078102095938195,0.0,0.0,15.09181822721538,-0.44830632781119917,0.0,0.0,-0.6039974152008172,2.3694335211797277,0.0,0.0,0.0,0.0,0.0,0.0,5.663320450476385,0.0,0.0,0.0,0.0,11.002476187874308,0.0,0.0,1.513400414420436,0.0,0.0,25.323207074729375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.867197369331849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0098551411588375,0.0,2.5565602116173762,0.0,0.0,13.948354479519043,0.0,0.0,0.0,0.0,3.873826166011308,0.0,0.0,0.0,5.1604774318271245,0.0,0.0,6.327284039546846,0.0,0.0,0.0,0.0,13.58244292197034,2.029640746692514,0.0,0.0,0.0,0.0,22.929577557652816,5.421392579784015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.756077942446885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.361809621648554,0.0,0.0,15.166106360538606,-0.29479554890858894,0.0,0.0,0.0,3.9138586195718092,0.0,0.0,0.0,6.193362272188516,0.0,0.0,6.289646752089231,0.0,0.0,0.0,0.0,12.871636976858511,0.0,0.0,0.0,0.0,8.841677283460518,0.0,5.698458227775266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.458239434777584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.317568059769192,0.0,0.4079579883300124,0.0,0.0,2.9891054694386776,-3.524807690010336,0.0,0.0,-3.426082835492834,0.5183068156223822,0.0,0.0,0.0,5.391269629450893,0.0,0.0,4.989358545861974,2.742775589124865,0.0,0.0,0.0,4.014887678709378,0.0,0.0,0.0,0.0,17.992899875891297,46.75342753997117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.6262094963527822,0.0,0.5795372865057,0.0,0.0,20.923839962848277,0.0,0.0,0.0,-0.3831021467292657,3.365245133967385,0.0,0.0,0.0,0.0,0.0,0.0,6.164612780080403,0.0,0.0,0.0,0.0,0.0,1.6041560810532116,0.0,0.0,0.0,9.153981404491352,36.79885333476348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0664492294666825,0.0,6.532662042436499,0.0,0.0,7.082003795244643,-0.24927496868118793,0.0,0.0,-0.8802218040018777,1.0956192981539787,1.658873530364609,0.0,0.0,5.497264318843757,0.0,7.487008070259346,2.8890260963583474,3.071893662317197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.229640502092513,23.51905622714549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528933888331745,0.0,0.0,22.243340933038862,0.0,0.0,0.0,-1.1252611960635668,5.781595394435552,0.0,0.0,0.0,10.95277556228302,0.0,0.0,3.306985356876507,0.0,0.0,0.0,0.0,4.700958194993639,0.0,0.0,1.7437959288653733,0.0,0.0,23.508073386922316,11.268176383148457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.014055516291787,0.0,2.2742928423180464,0.0,0.0,2.6563564243930404,0.2119881938771382,0.0,0.0,-1.561133655405841,-0.05601177512547251,0.8619219517722405,-3.7013141841055415,0.0,0.0,0.0,0.0,8.410541241354906,0.0,0.0,0.0,0.0,4.135346067439322,0.0,0.0,0.0,0.0,0.0,24.19278660935091,8.767588270775015,0.0,26.168124363193613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0421248005374986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88510800603784,0.0,0.0,0.0,-1.515887463239556,-2.1930972954047436,0.0,0.0,0.0,0.0,0.0,0.0,2.0039512471655327,2.2964709587283543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.705738731149536,46.44621994679669,0.0,0.0,13.564933285042411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.241317082388509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.066950905719394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.8491603589578878,0.0,2.0120675673149067,0.0,0.0,2.811899486646511,-0.4033166808390025,0.0,0.0,-0.1897548185941038,-1.6891661942554794,0.0,-4.696570334152179,0.0,0.0,0.0,0.0,5.284701767446853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.492033813991114,0.0,0.0,39.4340587207105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7384470205603413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.4424877945696712,0.0,0.12633956389029466,0.0,0.0,0.0,-3.066020577888589,0.0,0.0,-1.5884609368438727,0.0,0.0,-4.520500959410852,0.0,0.0,0.0,0.0,4.2441956444729705,0.0,0.0,0.0,0.0,0.0,1.111509114933087,0.0,0.0,0.0,0.0,45.737420557710806,0.0,0.0,37.482648978987946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.302952513754802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.8736198364436445,0.0,2.183307091332261,0.0,0.0,2.9277556856139557,0.015619177961627484,0.0,0.0,-3.389900095228378,-1.5281633263638577,0.0,-1.0373751682720833,0.0,0.0,0.0,0.0,4.42177143696985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.09267632490278,34.29579127461987,0.0,0.0,13.72823109535366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,5.558264769942259,0.0,-0.13347245842781552,0.0,0.0,2.6123327270723102,-1.324050978416059,0.0,0.0,-0.5138340891912321,0.07004461661207761,0.0,-0.3731379680991871,0.0,4.989305238011948,0.0,0.0,2.5765939153439152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.358412567187372,34.42927732150405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556928303728896,0.0,-3.838761825245862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.8604519518974683,0.0,2.6613646042417267,0.0,0.0,14.916000755658578,0.0,0.0,0.0,-1.3353217120181387,4.217505719023698,0.0,-0.46684972697756844,0.0,0.0,0.0,0.0,5.669518980431679,0.0,0.0,0.0,0.0,11.132629471923337,0.0,0.0,1.5057623560879678,0.0,0.0,25.255604266397917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.9885538151517226,0.0,3.704787059014472,0.0,0.0,4.6390971434870245,0.0,0.0,0.0,0.0,2.2778743059373037,0.0,0.0,0.0,0.0,0.0,0.0,3.091160135159053,2.8503745459681884,0.0,0.0,0.0,12.601373881512526,3.626348847131016,0.0,0.0,0.0,0.0,25.28644930365994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.482685703687913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.009895805809961,0.0,0.08498074956949431,0.0,0.0,13.080649023343899,-0.6000367014472356,0.0,0.0,-1.7776268555261607,2.4025619122427186,0.0,0.0,0.0,0.0,0.0,0.0,4.8988077653901065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.502099309667159,46.9854307476207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3367617566706316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.7709842380306986,0.0,4.835124238379455,0.0,0.0,0.0,0.36223879392079206,0.0,0.0,-0.18058153817082356,1.624844269370334,0.0,0.0,0.0,0.0,0.0,0.0,2.623092718568909,2.670747793722631,0.0,0.0,0.0,19.622103146839798,0.0,0.0,1.8352080708826741,0.0,0.0,11.84580577601411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.323765825774754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
