0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
10.633577208012662,28.247971361212105,4.794537184071822,0.0,16.690354475090988,56.87938669315899,0.0,5.573104530069267,0.0,11.374772549367124,0.0,15.929943897949348,15.209043233626403,0.0,0.0,10.31142545350108,0.0,10.633577208012662,63.25831571474889,0.0,0.0,50.71128628904326,21.048083257567242,4.794537184071822,0.0,0.0,0.0,28.51052665888591,39.69249659503117,21.287008773909967,23.17213069734398,5.711685002770702,0.0,0.0,5.907179729351506,0.0
16.19284410306467,27.403871698105704,10.970835701515297,0.0,18.405094737549014,35.51780203583427,0.0,0.0,0.0,24.80697069869452,0.0,0.0,17.96578232709628,0.0,14.951935562841626,0.0,19.017941763295493,17.178333613925236,46.64052042258327,0.0,0.0,17.54290528502156,15.617555728959871,9.589074368143644,9.967957041894417,13.171245143024459,0.0,0.0,18.55355575984923,31.556108743677814,5.563451491696996,5.687386274683562,0.0,11.855519010338,5.559266895052008,6.176298517443475
15.032992802652107,26.668188917759124,0.0,10.114318268765572,0.0,41.192739594841484,0.0,33.3241823570105,0.0,5.687386274683562,11.49902366656781,0.0,14.397036956417768,0.0,14.951935562841626,0.0,0.0,6.792942306099827,56.86632475865906,0.0,22.886879656264732,27.623712641997137,19.441682949494513,14.908855452837393,4.9839785209472085,0.0,0.0,0.0,18.19910120538483,23.585325419849624,27.036864693363455,5.824404497999927,11.49902366656781,6.792942306099827,11.24665316973557,0.0
15.884552733514813,24.415482629468354,10.023291153407584,0.0,10.357988675768818,46.088223070359255,10.045266627482652,10.902924932081056,0.0,5.687386274683562,5.879988336435371,23.20187978046503,18.318861563241462,0.0,4.9839785209472085,5.138973737607942,4.895483475517775,5.316788604006331,62.23024810592167,0.0,5.879988336435371,55.72266186998874,15.407294519794245,9.589074368143644,13.556770721936878,0.0,0.0,35.33461391738825,24.26546827384644,5.386224214464796,26.14483709530025,5.563451491696996,0.0,21.332069881743497,5.907179729351506,0.0
10.985058292162392,45.856067950949914,7.04767198267719,20.228636537531145,11.387855989696924,52.36051418904281,0.0,10.902924932081056,0.0,17.062158824050687,5.749511833283905,0.0,14.953149492476047,0.0,25.191233455703166,12.149079508416913,0.0,5.425791397110385,84.43486608558318,0.0,5.749511833283905,33.67676875890245,9.67362704263206,30.448965118713353,5.098681808301038,5.101407525739723,5.098681808301038,12.13273413692322,28.625871396694563,18.500263265603596,21.429689883713216,22.712034602435164,0.0,5.824404497999927,11.24665316973557,5.687386274683562
22.011041668493338,41.65240815121743,4.794537184071822,20.228636537531145,5.693927994848461,47.56597700497099,0.0,11.033401435232523,0.0,17.062158824050687,5.879988336435371,12.217873443046695,19.747686676547872,0.0,20.819539836115187,10.944077796005962,0.0,5.316788604006331,68.38713401161088,0.0,5.879988336435371,57.044735319176866,10.423315998847038,35.874756515823734,15.810627312160655,5.101407525739723,0.0,0.0,30.416974648431523,29.952854548530002,20.880023532867867,0.0,11.405612997619162,10.99242522116013,17.28195227871863,0.0
20.10730311561276,53.71782512377116,4.794537184071822,6.923737199690624,41.62861817383005,18.19910120538483,0.0,0.0,0.0,5.817862777835028,11.49902366656781,0.0,19.06280027574374,0.0,20.414061951458883,0.0,33.0409535989547,26.01901453387363,35.01993218362728,0.0,11.49902366656781,17.632222236538038,25.007212846463236,14.68775617644468,0.0,5.098681808301038,0.0,6.06636706846161,38.46739722769209,19.78927196020284,6.606881964512918,11.729227103831523,23.42085283215114,0.0,11.814359458703011,0.0
21.2878937617139,23.876054882419005,21.36258474339198,20.771211599071872,16.690354475090988,75.14822852827753,0.0,10.902924932081056,0.0,11.374772549367124,0.0,0.0,13.212334168400758,0.0,9.551078168738563,0.0,32.21145148050222,10.038883468458419,98.19210982110623,0.0,0.0,38.20816836420727,5.316788604006331,23.862247401334294,13.212334168400758,0.0,0.0,29.828919765543436,68.29631699323552,5.687386274683562,21.485794682282396,6.544756405912575,0.0,5.907179729351506,15.582558048459592,5.689743398203474
10.742580001116716,43.941519148920015,0.0,0.0,23.330108424772302,54.858256622457425,5.022633313741326,22.29078092177798,0.0,11.635725555670057,0.0,11.600939890232516,4.794537184071822,0.0,30.37061800485375,0.0,12.841643245852019,18.406301415831482,65.5748179310472,0.0,11.387855989696922,40.046770107335135,10.30076712495354,14.787428228973562,15.393748439004803,0.0,0.0,17.667306958694127,49.23984565662168,36.55681044419966,21.927190021054507,5.693927994848461,0.0,5.948339280986494,5.907179729351506,0.0
10.633577208012662,55.720458564235535,16.013551653860976,0.0,24.825916360475023,35.35779532097729,0.0,0.0,0.0,30.624833476529545,0.0,0.0,21.589042127353395,0.0,14.867866772744893,0.0,42.417928520035204,30.984690356878446,36.02576333715651,0.0,0.0,27.290841469922587,15.533486938863138,0.0,13.401775505276145,18.155223663971668,0.0,0.0,57.62327710797884,30.223680688103965,4.895483475517775,11.381314269532023,9.837253136417502,5.948339280986494,0.0,6.176298517443475
