0,1,2,3,4,5,6,7,8,9,10,11
3.6934499177511584,1.7359999684841803,0.6238775705197397,3.7006554738256985,1.8185851026586386,0.5856091020961277,7.035052403953548,3.6769260975166373,-0.5348936583757842,7.0389351661263255,3.6458736783094263,0.4804814830273708
3.5964724801913657,1.2491772039483502,-0.5164422271496852,3.6723262978250593,1.5241047759099364,-0.7614981108217941,6.168754813705422,3.1966729644775453,-0.6128299687651821,5.608171620791957,3.0444235554554746,-0.3553082763979859
4.185263196949995,1.998242225164094,0.38995240628813677,4.174924628479149,2.1515577797622423,0.4577951282367918,7.850986464245238,4.326370037806884,-0.4440827175581772,7.457643414998459,4.282017488708377,-0.14138030621885497
4.0476137549056395,1.8683512735779926,0.39963789558359136,4.053727645953971,1.883010272370892,-0.3308478734576773,7.264433213632988,3.8258390309079573,-0.4008033961011716,7.127257083932758,4.034502392790328,0.40285665328224063
4.085427615017792,1.7078714692476344,0.6059578488219038,4.102568425453279,1.7939371462547065,0.3239203617967536,8.054972687223264,3.8053770870703487,-0.7399850754692749,7.0318833194563615,3.5156709199679916,-0.4485032465933748
4.6149277792058685,2.2620781779106784,0.5512377379056791,4.64364285592615,2.348109482669595,0.5492591666997003,9.02444584755647,4.516575111899044,-0.636616950661843,8.693047197212772,4.527534460577854,-0.3424016934286552
4.190240193336587,1.8414435627950085,-0.5623530867343632,4.233184520314696,1.9586284778318608,-0.5673615259978158,7.778594575727565,4.153299674789687,-0.506880802361578,7.378594037440044,3.851190152600873,0.2554687534587678
4.642805214897049,1.8481590674955912,-0.8408150258547498,4.6343797245114855,1.8828866627374317,-0.83915597404978,7.898813531462067,4.187882615717755,-0.4725505396478749,7.981199508464244,3.66986123321456,-0.4925755079908773
4.601862106914,1.8733512658908649,-0.5318602212512173,4.594607041641132,2.1190209495125565,-0.6773590265755594,8.295112723284321,4.40583977098083,-0.5714604968247717,7.631425683031055,3.9970514787924314,-0.5192501073454534
4.459407661488011,2.021022104580638,-0.23793973497810492,4.47199400292624,2.06689373974315,-0.5886492361600179,8.386028571143635,4.2035240763481125,-0.7577340623175706,7.609639826556154,4.1224791665034894,0.6292434969925945
4.494449667962967,1.8162591141710165,-0.11778642477493788,4.543805732524267,2.0697607915318668,-0.44031861893710733,8.211223531511394,4.134037610491788,-0.5653331424338012,8.319353311827086,3.8789233796622797,-0.5648195630434414
5.157182238359934,2.1664492190622116,0.5223262370644913,5.255619152689894,2.491727527718429,-0.4282693587362798,9.348732949402933,5.076598625311783,-0.4465870323017781,9.029773794658386,4.562957689545977,-0.3732518213853758
4.853464529440719,1.695611851158488,0.6914972951913348,4.933531402650982,2.4504463329805257,0.2537121107554593,8.602057195479963,4.3668257504404275,-0.7243932623374366,8.396943395905714,4.2715952697368405,-0.5675489434836537
3.051147829770909,0.8491628013285204,0.9039283975201702,3.316752949873866,1.490876446622037,-0.6831266309624571,5.272809285782246,2.419328753413961,-0.8863439097059129,4.6492573504055885,1.998663471987494,-0.7907530243342028
3.227335003791628,1.1928446678891194,-0.5107087490334562,3.297926865446841,1.5280500995932393,-0.6230453186875531,5.485290851391296,3.0021743495489837,-0.5651158290498268,5.307133681134447,2.6349712100495,-0.4854594009751197
4.281352744561344,1.8425976799279384,-0.6852638008718679,4.292270957013939,1.9249944062261168,-0.7069427290718288,7.3066522199351684,4.046781830585808,-0.486738556176394,6.789209270234332,3.9419882855748214,0.4526177372098666
4.026991400226729,1.650131745904058,-0.571476553527848,4.094378744686627,1.7659978985352476,-0.7997962533956956,6.930007240707621,3.8560631782206496,-0.5674637908501975,6.4269960426393,3.366976462555391,0.5583509393617594
4.4608240818647085,2.1147200260437757,-0.27823603945041825,4.465017154075573,2.1237143700323133,-0.4833691052574734,8.596634564461693,4.49634273409018,-0.6844302994536218,7.369117502925044,4.3544496934490216,0.6046750518228824
4.809443393150283,2.2632813832987337,-0.48436670494437645,4.8125181819368565,2.329988030373263,-0.5446678739494325,9.218580525996174,4.997927821654533,-0.5587216223826488,7.908411470070908,4.879397630434713,0.6120472030462654
4.289888157413399,1.790074120970372,0.6656342861738285,4.362437107409738,2.1275073594056204,-0.5058348338427077,7.854529166094269,4.265581260219929,-0.59270017751313,6.9887064524649345,4.072822884685099,0.5526211988544596
4.3942940559642745,1.8180709794530296,0.5605098392050596,4.433833907420837,2.102514843213318,0.3242081960310055,8.043891376283314,4.003538622371767,-0.8166251994158238,8.213058843519184,3.573820829328333,-0.8583905086525909
4.550883013221062,2.085668198487454,-0.5703846060502026,4.570207042798516,2.0601972766183465,-0.6379978046029131,8.556441311652744,4.284344431912476,-0.7413518166324495,7.498994645525675,3.8302971441566034,0.5661424172808612
4.6806508980996435,1.6517997405292595,0.5280876572098626,4.833818537248789,2.149368085569966,-0.8205776728333888,8.488502796683049,4.283529281575412,-0.8274812101394228,6.854608797023461,4.084758224295885,0.6588882971968765
3.735138276068765,1.3882830879998547,-0.8703295633481997,3.731346386501724,1.4480654575191207,-0.8783609835762175,6.771551905190741,3.015516096237597,-0.8040368411944185,6.00997104207813,2.8840550862787784,-0.5081277335253956
4.4859907342923275,2.249897465825896,0.7357774365774421,4.5340459083573,2.369276762322581,0.7296148261958225,9.188527342799583,4.60337902178424,-0.3929847234002752,8.791379655152667,4.5390315200103615,-0.23871889241427507
4.541543621291321,2.0105811427387437,0.8126789338777116,4.606615190938688,2.353417885569252,0.576720191560402,9.144784436132083,4.527556114291195,-0.45818106795527963,8.399498138120679,4.442453743084523,-0.5440806940403821
5.286773276728375,2.9333087699848597,0.6579872369852163,5.3819953097053395,2.921347772619219,0.5529091647654552,11.11241306086896,5.777054026824171,-0.4644772945519811,9.928047125646962,5.640862408343364,0.41846315822682273
4.8606281098443285,2.3570617278025505,-0.4414247101181626,4.873912142170583,2.540924134302293,-0.3077486609911034,8.660027286807313,4.725635026302256,-0.37783454100548874,8.233632171229665,5.055427058129698,0.5126368772095372
3.6452793415851192,1.4904099752087852,0.3395372930482954,3.762432285928563,1.7903112072232272,-0.4965924619699615,6.382167565394808,3.454682983865401,-0.4534107747978963,6.296632443179149,2.9305802548015056,-0.5429138694276635
3.6621133623085598,1.6313463411182927,-0.5495155870899672,3.650470066542709,1.7161334841664257,-0.5575027422213388,6.44353751130199,3.4682011827361627,-0.5431589130078989,6.226814313959557,3.2268117598755857,0.36879789251106543
3.6887225268417474,1.6077148828333936,-0.4824171336927616,3.7177227502444814,1.7043987831067409,-0.6551062709362041,6.342589687285343,3.4416635971094025,0.3413183085713827,6.276274860211967,3.4926684435681667,0.15846098186710403
4.225420371035596,1.9513257941267117,-0.2355243868162463,4.265193864332706,2.074146773766678,-0.589817966687861,7.57182679125646,4.268376468050588,-0.32254950259101695,7.175811563376958,4.148601612585706,0.5092270737234964
3.864443106335117,1.616843514319211,0.3952194269845858,3.897714480772663,1.9832288503542486,0.5509161168881203,6.758356818075158,3.484887257787337,-0.6580302395458467,6.473149566416573,3.631018489819957,0.46799950745130525
4.548989745356215,1.8419319749742031,-0.5516665847475136,4.583875857529012,2.080894471648072,-0.6529747288140031,8.205993821188613,4.412114189641109,-0.6561478529811678,7.950500062238827,3.772529850800319,-0.6320586777587914
4.39724663498585,2.1085058879998066,-0.37499120740158387,4.470092295419172,2.1651696185628007,-0.6494901054728874,8.660199578253561,4.400700851348927,-0.7021531177545414,7.838712721204446,4.246089919109984,0.38590131811950795
4.789320592946559,2.2475673827313605,-0.42971255381003043,4.832339599278053,2.380871917574835,-0.598463756509579,8.484978036853406,4.80202818668206,-0.45483814601239986,8.100110161016127,4.889934464143277,0.4902985072381839
3.4280109193283423,1.0778622470507482,0.862606229221762,3.637716855051351,1.8467571552920874,0.560115201842295,6.209460599942459,2.9127576003224083,-0.7951545184769642,5.221998196606609,2.869542724561103,-0.27705242311354816
3.7622426778315954,1.707574733471911,-0.4600957776046388,3.812889900332333,1.8589222075577594,-0.5628467848733498,6.416582454684849,3.6171661097828043,0.22510973428155975,6.248523755044607,3.721084072264446,0.49246990410528835
3.564226535678991,1.2525385312005797,-0.5970841776098518,3.561950715793684,1.4428887277206903,-0.7704934137824905,6.613415913583936,3.1476321438078547,-0.7266973814890989,5.044403473122484,2.576588937997846,0.4722518183309084
3.325124198396426,1.2429612332729716,-0.6478082027123594,3.360967388950195,1.488110496455936,-0.7603877199411804,5.805354942352325,2.8718403657560905,-0.6292004864718498,5.431953977706789,2.9670528660001083,-0.41296536963857805
3.900487019115227,1.4474206936917167,-0.7328467042986133,3.8973150623032695,1.7393857621650126,-0.6941624562654545,6.40973607728723,3.5235711667743757,-0.5774720815250605,5.986800695387804,3.291381736124268,0.3969442837306658
4.0744333872224745,1.7694698981379855,0.5520788106927076,4.16346680246574,1.8934722832372495,-0.631424049015663,7.9846913946831375,3.864949112953501,-0.7164389806958013,6.129479862785406,3.525171165477394,0.6708105762936035
4.602289401655411,2.1412396728183953,-0.2965569378945821,4.608139154609391,2.225188059033196,-0.5535960759577205,8.879526145620671,4.657019402031531,-0.6559713008832507,7.0226545189351635,4.251228571990527,0.7041752586499873
4.025848308153919,1.719048920734975,-0.3741856194139313,4.054563910945682,1.9206326998650567,-0.5990177901617368,7.010017951881493,3.8869021290677397,-0.37201671067299363,7.230434009293959,3.44059594933492,-0.6079131981403454
3.9079414945430013,1.9153229961330296,0.4395901062161449,3.9234652719842673,1.9814229275320392,0.2290518439595006,7.592604372509934,4.102934015792972,-0.40186091164583276,7.346018196342917,4.081685739549078,0.32146187364361534
3.3458662247362927,1.279751785731798,0.2753157430214815,3.5344971025707936,1.561080683675376,-0.7957019443769001,5.783167406755707,3.02441266507362,-0.28883092033000335,5.713376462872538,3.137938589198167,-0.5166116309281832
4.133232079958797,1.9188440259389636,-0.36468034218941875,4.143845205242059,1.9447373500083907,-0.4911984556169481,7.306326700769156,4.048301888014483,-0.46999757823900623,6.871105631153481,3.9283408157375166,0.5705886195674277
4.686037294515605,2.2344664337440703,-0.5323775989514458,4.695932243751751,2.2898408329652478,-0.5554835240035138,8.462133116651568,4.854196276068997,-0.3243183766080462,8.385106375199742,4.925101230651518,0.40248370107013987
4.168833447715872,1.5568875410302392,-0.5733414732746152,4.269044704705089,1.7969177000065109,-0.7637592550694947,7.342882665865549,3.820752066341399,-0.7114970122536443,6.348986824364057,3.520125366987226,0.23073090677341632
3.8021566122280577,1.6806986359029847,-0.528414295543408,3.8322531772105926,1.7734397239377604,-0.6804862813657194,6.583904569399768,3.720029296131977,-0.5403438083154708,6.448523879200056,3.644445813926708,0.5319227101752535
3.441317568467953,1.3579252103956665,-0.7423439999091456,3.440803192344078,1.363575806342059,-0.7930890682943773,6.296477102758062,3.0477401316227164,-0.7785202821570992,5.987844139953915,2.753849692740782,-0.6536772096001612
4.106277319286514,1.9194913958849944,-0.316554781409266,4.13337010436654,2.0618514203199148,-0.5591893074374839,7.195594245370811,4.108018847250967,-0.377683208430644,6.9338238626927895,4.027352866688826,0.5856527677363014
4.334285596276866,2.0834357605696954,0.15646468636912006,4.33773338080758,2.1013822608713904,-0.4168265251723901,8.200712125198352,4.470706056064515,-0.493991748822169,7.4493220789986205,4.395622497778009,0.569471299696415
3.710769229313582,1.1341428874359372,0.471557210382493,3.957307867664491,1.7263529773051889,-0.8004666205803134,6.023775914273981,3.097511994643878,-0.5547949814069448,5.950778608265141,3.205606832661448,-0.4409429917953996
2.969969710256023,0.85295506838273,0.5859066975223455,3.1918300051244732,1.292621258401611,-0.8088290533919277,5.063040719675259,2.0868400223713763,-0.8223160788835276,4.854291542389928,2.032977920084247,-0.8262529783872484
3.947234164367299,1.6834101513179536,-0.7176507246192368,3.959936573653484,1.7191628505432743,-0.7644588001909406,7.525004788924818,3.3459202304794498,-0.7484937494200994,6.402051163068065,3.5029745446662783,0.36182521286143243
4.618586378994235,2.1624113028765333,-0.5109729848275312,4.651198174285943,2.2398372013207424,-0.6633304893021378,8.538596855516703,4.383985905743639,-0.4952330036509091,7.686251102252349,4.514779574639941,0.5466475611288585
4.451706872420503,1.7603834006041768,-0.6105741337932866,4.434063028780792,1.943388329550974,-0.7425889671767906,7.846042702698829,3.9947463834795305,-0.5803856268128977,7.362847474048874,4.2130879697918875,0.43593604461402
3.648597743298994,1.4012061206185387,-0.4932388417487336,3.68687662095205,1.8467289180728985,0.26509925701061904,5.976918642744434,3.345493685250054,-0.611731260241276,5.892133268389206,3.3787909198514914,0.48348121205579375
3.883254574128761,1.614854683683144,-0.5070754022240924,3.957732005960294,1.784413116371331,-0.8017062384790575,7.003915934109358,3.6637495093629435,-0.69463715687957,6.361616401168736,3.341263917076019,0.5749058046078382
3.7312697454793398,1.6183687817502193,0.6683845835281008,3.926034596416557,1.8012535278450938,0.4827725172724255,6.721334269390342,3.476175893647534,-0.4051924415152881,6.637272155532594,3.585039074756183,-0.4209766598680935
4.441454301001363,2.086909539399476,0.5376458211497145,4.43749412924765,2.2317393040514677,-0.10784427524525513,8.743450986118349,4.669492060909865,-0.5287073562400612,7.481769537967554,4.522873816798092,0.5136334329991579
4.636126573673614,2.382296799189109,0.4735979942397609,4.6427569276170555,2.424456644036635,0.4174236968580538,8.893768453346611,4.7535945757481395,0.40343511593531395,8.940433851967102,4.422115519427881,-0.43409450224725443
4.392618832799283,1.8387716300308485,-0.5413551788330251,4.422869681423458,1.983626715362312,-0.6511983109473074,7.657324103032854,4.251502545213794,0.40699380149182307,7.514705214075494,4.17538696196759,-0.3797760667968388
