0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
0.006,16.353,0.009,21.91,2.511,9.717,2.958,8.193,7.716,3.202,8.179,6.376,6.599,8.389,5.052,1.762,2.454,1.856,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,20.988,0.025,25.62,3.174,13.798,3.692,10.133,9.776,4.115,8.964,9.851,10.639,14.101,6.4,2.105,4.475,1.892,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,15.014,0.011,19.139,1.998,8.442,2.344,7.171,6.543,2.621,7.446,5.656,4.85,7.178,4.291,1.325,2.357,1.825,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,17.75,0.01,24.684,3.098,11.538,3.568,9.275,9.292,3.955,8.946,7.656,9.174,10.354,5.982,2.089,2.761,1.892,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,14.243,0.015,17.597,1.589,7.732,1.882,6.571,5.799,2.277,6.948,5.48,3.9,6.653,3.674,1.058,2.666,1.797,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,17.869,0.009,25.108,3.132,10.961,3.802,9.208,9.265,4.266,8.948,7.669,8.73,9.91,5.962,2.266,2.699,1.879,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,57.235,0.014,150.158,16.655,90.997,20.797,73.925,106.607,49.948,56.052,56.379,124.236,67.12,21.519,7.37,4.628,2.546,0.018,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,9.383,0.327,14.895,2.734,3.891,10.233,13.211,7.188,9.065,11.558,3.886,0.745,1.046,0.0,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,13.804,0.409,19.771,8.824,6.789,17.147,20.202,8.725,15.232,15.449,5.019,0.982,1.619,0.0,1.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.587,0.251,12.711,2.593,3.368,9.269,11.47,6.553,6.163,9.642,3.264,0.549,1.026,0.0,0.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.432,0.387,17.286,3.359,4.577,11.894,15.361,7.985,12.467,13.892,4.628,0.979,1.154,0.0,1.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,8.137,0.213,11.84,3.505,3.246,9.328,10.847,6.075,4.638,8.612,2.827,0.376,1.091,0.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.249,0.418,17.391,3.276,4.506,11.469,15.166,7.698,12.476,13.63,4.481,0.893,1.077,0.0,1.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,45.233,3.643,118.367,25.552,31.351,75.646,89.975,35.015,128.165,96.789,29.15,10.807,2.594,0.0,6.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.017,14.5,0.003,22.791,5.466,1.898,2.412,8.483,8.769,6.598,4.542,6.002,4.962,2.848,4.347,3.126,3.953,2.834,4.336,3.561,3.143,0.749,0.951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,15.503,0.004,24.517,6.628,2.424,3.062,10.44,9.471,7.387,5.014,7.028,5.357,3.342,5.682,4.125,4.325,3.086,5.807,4.274,4.194,0.749,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,13.272,0.002,20.61,4.328,1.425,1.85,7.122,7.943,5.845,4.038,4.796,4.485,2.31,3.403,2.141,3.556,2.471,3.082,2.902,2.257,0.749,0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,15.473,0.004,24.462,6.598,2.416,3.052,10.407,9.451,7.372,5.003,6.998,5.345,3.33,5.658,4.101,4.314,3.076,5.777,4.256,4.173,0.749,0.954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,12.477,0.001,19.259,3.572,1.013,1.341,6.178,7.408,5.23,3.666,4.017,4.172,1.921,2.809,1.447,3.328,2.272,2.221,2.502,1.59,0.749,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,15.822,0.004,25.215,6.762,2.269,2.831,9.709,9.661,7.249,5.027,7.305,5.47,3.374,5.268,4.193,4.474,3.27,5.543,4.319,3.993,0.749,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,53.478,0.023,118.567,71.686,13.498,36.044,98.433,45.821,58.375,38.264,50.114,22.69,12.576,46.324,27.612,8.889,4.809,71.38,37.951,18.858,0.749,1.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0
0.014,15.62,0.009,20.063,9.772,4.602,3.881,5.014,8.537,5.925,5.297,5.361,3.38,4.545,3.907,3.786,7.517,2.796,4.385,1.423,0.424,3.684,4.408,1.536,3.034,1.451,0.879,1.657,0.046,0.693,0.018,20.541,0.024,23.353,12.301,5.858,7.69,7.85,10.288,6.629,7.739,6.491,7.246,5.014,5.035,5.281,9.016,4.411,4.931,1.594,0.97,4.628,5.394,1.861,3.366,1.451,0.956,1.788,0.046,0.693,0.01,14.189,0.011,16.892,7.536,3.508,3.692,4.849,6.944,5.229,4.733,4.317,3.257,4.056,3.026,3.527,6.212,2.211,3.815,1.277,0.381,2.891,3.523,1.252,2.749,1.451,0.812,1.544,0.046,0.693,0.018,17.234,0.01,23.233,12.248,5.828,4.648,5.653,10.257,6.615,5.895,6.46,3.992,5.0,5.017,4.224,8.984,3.531,4.913,1.591,0.536,4.576,5.345,1.856,3.361,1.451,0.954,1.786,0.046,0.693,0.006,13.259,0.015,14.917,5.64,2.819,4.074,5.133,5.571,4.675,4.57,3.714,3.437,3.764,2.32,3.349,5.339,1.78,3.505,1.144,0.382,2.194,2.951,0.998,2.489,1.451,0.752,1.441,0.046,0.693,0.017,17.079,0.008,23.519,11.605,5.741,4.132,5.24,9.809,6.54,5.995,6.63,3.529,5.109,4.633,3.985,8.807,3.28,5.144,1.531,0.462,4.294,5.374,1.748,3.243,1.451,0.927,1.739,0.046,0.693,0.16,64.314,0.015,182.539,120.975,71.472,28.523,37.805,105.542,41.546,46.999,76.203,14.226,21.451,54.519,22.398,79.349,15.131,24.604,5.106,2.826,23.721,16.523,6.931,6.368,2.688,1.459,2.645,0.046,0.693
0.007,15.967,0.097,21.083,4.964,8.691,1.617,11.5,7.157,8.414,7.149,4.474,8.514,1.803,4.35,4.855,5.313,4.017,1.703,5.968,1.12,3.96,3.228,0.588,0.814,1.852,0.015,0.01,0.0,0.0,0.009,20.975,0.111,25.19,6.198,10.726,2.959,12.347,10.169,9.517,11.419,5.525,11.146,2.24,4.483,7.89,6.614,5.255,1.939,9.542,1.388,4.458,3.574,0.782,0.814,1.852,0.015,0.01,0.0,0.0,0.005,14.578,0.097,17.467,3.889,7.077,1.5,10.634,6.163,7.402,6.244,3.603,6.53,1.631,4.183,4.555,3.991,3.063,1.598,5.478,0.89,3.431,2.922,0.421,0.814,1.852,0.015,0.01,0.0,0.0,0.009,17.649,0.098,25.094,6.178,10.39,1.926,12.321,8.356,9.487,8.428,5.472,11.097,1.959,4.479,5.705,6.587,5.042,1.836,7.11,1.384,4.447,3.569,0.779,0.814,1.852,0.015,0.01,0.0,0.0,0.003,13.606,0.101,15.025,2.924,5.932,1.582,9.975,5.761,6.776,5.859,2.926,5.137,1.592,4.078,4.755,2.966,2.474,1.504,5.569,0.681,3.038,2.65,0.268,0.814,1.852,0.015,0.01,0.0,0.0,0.008,17.285,0.097,24.765,5.775,10.253,1.75,12.304,8.213,9.619,8.174,5.229,10.38,2.025,4.535,5.217,6.517,5.06,1.78,6.487,1.293,4.462,3.462,0.71,0.814,1.852,0.015,0.01,0.0,0.0,0.079,67.631,0.231,233.618,57.625,84.502,9.801,68.348,50.443,56.91,55.565,29.753,134.393,7.134,16.196,27.546,26.569,34.965,6.991,32.031,4.41,12.359,7.977,2.052,0.861,1.852,0.015,0.01,0.0,0.0
0.006,9.323,1.439,9.233,2.243,4.397,1.86,7.612,3.57,2.6,3.116,2.631,3.258,1.363,2.55,1.666,0.611,1.945,2.331,0.376,1.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,9.857,1.561,10.236,2.848,4.705,2.058,9.153,3.908,2.602,3.522,2.813,4.149,1.703,2.717,1.844,0.66,2.232,2.493,0.44,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.556,1.266,7.83,1.64,4.032,1.572,5.904,3.079,2.598,2.568,2.367,2.325,0.964,2.31,1.427,0.548,1.526,2.096,0.284,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,9.836,1.557,10.199,2.836,4.695,2.051,9.11,3.895,2.602,3.508,2.805,4.121,1.692,2.71,1.838,0.659,2.221,2.487,0.438,1.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,8.139,1.173,7.036,1.164,3.82,1.414,4.79,2.809,2.597,2.244,2.222,1.819,0.747,2.178,1.285,0.514,1.296,1.967,0.233,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,10.258,1.654,10.891,2.781,4.824,2.206,9.53,4.16,2.603,3.747,2.948,4.426,1.86,2.84,1.939,0.694,2.447,2.615,0.488,1.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,37.179,13.076,39.283,24.36,22.117,22.374,84.083,11.508,15.606,35.847,13.289,26.866,17.893,13.89,13.317,5.309,24.923,12.79,7.438,3.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014,15.025,0.758,17.383,3.599,5.556,5.459,3.951,9.384,0.358,8.245,4.056,3.063,4.953,0.279,4.053,4.072,3.248,2.329,2.253,3.632,0.552,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,16.14,0.786,19.014,4.655,7.217,6.051,4.212,10.987,0.377,9.092,4.174,3.663,6.021,0.291,5.077,4.292,4.386,2.838,2.741,4.471,0.689,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,13.882,0.734,15.753,2.736,3.99,4.95,3.641,7.993,0.342,7.422,3.954,2.608,3.884,0.269,3.284,3.883,2.448,1.864,1.736,2.927,0.437,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,16.116,0.786,18.981,4.633,7.182,6.042,4.205,10.962,0.377,9.076,4.172,3.654,5.993,0.291,5.057,4.289,4.368,2.829,2.729,4.452,0.686,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,13.003,0.712,14.475,2.186,2.765,4.486,3.434,6.775,0.327,6.756,3.861,2.253,3.184,0.263,2.781,3.71,1.859,1.468,1.352,2.441,0.359,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,16.074,0.776,18.85,4.477,7.041,5.832,4.277,10.469,0.37,8.958,4.132,3.445,6.106,0.292,4.795,4.21,3.94,2.705,2.746,4.369,0.673,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,58.426,1.052,90.183,23.435,61.337,30.506,13.709,79.374,1.337,66.627,16.031,35.372,32.951,1.066,42.574,6.165,14.84,6.012,9.567,9.823,3.313,0.04,0.001,0.0,0.0,0.0,0.0,0.0,0.0
0.013,9.046,0.147,15.9,6.641,3.924,7.491,10.392,10.048,4.085,6.424,3.296,2.198,3.851,6.135,1.549,2.514,1.251,2.512,0.395,1.001,1.984,1.361,0.677,0.0,0.0,0.0,0.0,0.0,0.0,0.019,13.559,0.351,19.205,10.095,5.626,14.66,19.017,15.349,4.399,10.506,6.939,3.965,5.679,9.888,2.385,6.537,1.667,3.821,0.624,1.168,3.095,2.845,1.427,0.0,0.0,0.0,0.0,0.0,0.0,0.008,8.225,0.068,13.341,4.345,2.792,6.784,8.648,7.783,3.906,5.148,2.352,1.533,2.614,4.772,0.987,1.723,0.897,1.666,0.255,0.758,1.229,0.632,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.018,10.183,0.296,18.749,9.607,5.302,9.374,13.355,12.963,4.308,8.331,4.857,3.32,5.512,8.044,2.238,3.924,1.601,3.576,0.574,1.161,2.956,2.606,1.307,0.0,0.0,0.0,0.0,0.0,0.0,0.005,7.703,0.026,11.754,2.518,1.767,6.851,7.852,6.132,3.748,4.525,1.79,1.145,1.794,3.806,0.527,0.957,0.63,0.883,0.126,0.625,0.684,0.202,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.018,9.976,0.32,18.833,9.151,5.138,8.766,12.888,13.1,4.229,8.377,4.531,3.031,5.136,8.126,2.365,4.002,1.726,3.68,0.611,1.292,3.039,2.558,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.166,55.462,8.656,213.851,186.069,108.691,104.636,187.697,138.9,28.352,101.111,85.768,70.636,106.389,90.887,36.455,66.114,19.654,54.052,5.262,2.513,27.415,72.701,37.919,0.0,0.0,0.0,0.0,0.0,0.0
0.005,16.317,0.613,26.84,4.996,5.033,1.383,5.292,6.41,4.935,2.122,4.579,3.266,4.836,1.777,2.699,3.608,1.757,4.831,2.873,2.416,4.116,1.941,1.76,0.58,2.217,0.936,0.743,0.426,0.435,0.006,17.017,0.66,28.731,5.694,5.86,1.717,6.213,6.868,5.752,2.421,4.822,4.702,5.255,1.82,3.094,4.066,2.089,5.337,3.577,2.738,4.619,2.21,1.796,0.668,2.217,0.936,0.743,0.426,0.435,0.003,15.449,0.571,24.39,4.391,4.151,1.082,4.406,5.871,4.054,1.849,4.226,2.199,4.397,1.716,2.286,3.112,1.471,4.209,2.169,2.129,3.684,1.55,1.707,0.452,2.217,0.936,0.743,0.426,0.435,0.006,16.994,0.66,28.67,5.683,5.841,1.712,6.195,6.855,5.732,2.415,4.813,4.678,5.244,1.818,3.082,4.055,2.085,5.316,3.563,2.733,4.612,2.2,1.794,0.664,2.217,0.936,0.743,0.426,0.435,0.002,14.953,0.534,22.889,3.85,3.499,0.821,3.682,5.508,3.41,1.615,4.032,1.381,4.101,1.682,2.043,2.75,1.211,3.924,1.614,1.876,3.289,1.335,1.679,0.381,2.217,0.936,0.743,0.426,0.435,0.006,17.341,0.646,29.585,5.455,5.879,1.621,6.051,6.97,5.787,2.342,5.002,4.175,5.326,1.851,3.182,4.089,1.968,5.756,3.504,2.637,4.433,2.411,1.823,0.734,2.217,0.936,0.743,0.426,0.435,0.055,72.281,2.19,131.69,15.612,24.189,10.885,26.316,40.65,45.596,25.708,32.125,43.937,28.307,5.368,16.939,19.48,9.886,34.606,26.3,10.303,30.428,16.955,8.493,6.405,9.772,3.745,2.97,1.705,1.739
0.006,13.782,0.266,16.539,5.962,3.242,6.015,8.258,6.614,2.771,7.443,4.237,5.715,5.668,4.002,1.205,5.662,2.253,3.831,4.88,4.008,0.448,3.049,4.13,1.16,1.787,2.068,1.416,0.591,0.991,0.008,18.193,0.329,18.443,7.522,3.681,11.526,11.22,7.425,3.142,10.046,5.318,10.54,6.537,4.693,1.97,6.635,3.469,5.71,7.088,4.847,0.457,4.887,6.155,1.545,3.619,2.486,1.554,0.591,1.321,0.004,13.112,0.209,14.759,4.598,2.787,5.276,6.657,5.856,2.39,6.66,3.224,4.991,4.837,3.339,1.008,4.84,2.381,3.6,4.483,3.287,0.441,2.994,3.653,0.829,1.99,1.71,1.299,0.591,0.709,0.008,14.828,0.307,18.365,7.492,3.668,7.197,10.37,7.406,3.131,8.181,5.29,6.998,6.521,4.677,1.393,6.614,2.319,4.204,5.509,4.835,0.457,3.287,4.908,1.539,1.873,2.48,1.552,0.591,1.316,0.003,12.664,0.182,13.599,3.382,2.534,5.404,5.841,5.223,2.101,6.383,2.588,4.698,4.153,2.88,0.96,4.247,2.708,3.568,4.611,2.629,0.437,3.321,3.513,0.527,2.493,1.382,1.191,0.591,0.451,0.008,14.416,0.337,18.365,6.998,3.793,7.173,10.005,7.247,3.126,8.411,5.374,6.386,6.375,4.655,1.465,6.485,2.203,4.093,5.506,4.537,0.457,3.259,4.624,1.403,1.701,2.331,1.503,0.591,1.199,0.073,51.606,2.487,136.437,114.678,25.679,45.09,74.972,60.785,23.444,32.588,64.346,36.5,43.1,26.209,4.611,36.579,7.429,26.843,36.012,22.582,1.776,7.652,15.01,7.57,1.739,9.611,1.416,0.591,0.991
0.007,15.417,0.011,19.541,7.486,7.892,6.576,7.417,8.305,3.701,4.684,3.294,1.676,7.799,2.397,2.11,2.26,1.872,3.721,1.437,3.655,2.649,2.143,0.711,2.133,0.939,0.61,0.902,0.0,0.0,0.009,20.247,0.027,22.427,9.621,9.499,11.083,8.979,10.29,3.778,5.689,3.526,1.796,11.919,3.155,2.828,2.929,2.153,3.946,2.26,4.864,3.649,2.198,0.718,2.264,0.939,0.61,0.902,0.0,0.0,0.005,14.03,0.012,16.874,5.528,6.858,6.469,6.679,6.493,3.59,4.506,2.989,1.579,6.493,1.939,1.52,1.979,1.807,3.545,1.178,2.793,2.607,2.091,0.7,2.021,0.939,0.61,0.902,0.0,0.0,0.009,16.934,0.012,22.327,9.57,8.934,7.357,8.162,10.256,3.775,5.008,3.514,1.789,9.728,2.877,2.811,2.613,1.969,3.87,1.785,4.814,2.842,2.197,0.718,2.262,0.939,0.61,0.902,0.0,0.0,0.003,13.175,0.016,15.173,3.97,6.194,7.094,6.335,4.935,3.529,4.469,2.808,1.525,5.554,1.623,1.0,1.802,1.789,3.44,1.053,2.255,2.716,2.047,0.695,1.918,0.939,0.61,0.902,0.0,0.0,0.008,16.886,0.011,22.384,9.228,8.904,6.852,8.226,9.759,3.835,4.845,3.643,1.794,8.952,2.842,2.557,2.509,1.935,3.918,1.676,4.532,2.713,2.187,0.723,2.216,0.939,0.61,0.902,0.0,0.0,0.077,61.104,0.056,145.952,75.522,68.134,26.31,55.044,98.264,19.732,24.905,21.505,9.688,85.07,18.011,11.943,17.692,4.632,9.574,2.754,13.501,3.153,2.356,0.888,2.133,0.963,0.61,0.902,0.0,0.0
0.014,14.392,0.013,22.489,8.767,3.125,3.581,5.017,6.951,2.864,5.591,3.254,3.838,2.466,0.654,2.438,6.547,3.524,2.595,1.611,3.398,3.715,2.58,0.835,0.951,3.316,1.011,1.662,0.0,0.0,0.018,18.678,0.034,24.664,10.09,4.176,6.415,6.387,8.239,3.397,7.959,4.4,8.071,2.817,1.143,3.466,7.466,4.193,2.791,1.612,3.485,4.281,2.878,1.121,1.305,4.728,1.385,1.883,0.0,0.0,0.01,13.75,0.015,20.372,7.604,2.367,3.505,4.661,5.652,2.293,5.124,2.274,3.428,2.12,0.343,2.413,5.889,3.489,2.377,1.611,3.344,3.231,2.329,0.6,0.693,2.903,0.743,1.473,0.0,0.0,0.018,15.331,0.014,24.605,10.064,4.158,4.083,5.569,8.208,3.382,6.1,4.375,4.746,2.81,1.135,2.585,7.451,3.607,2.785,1.611,3.463,4.27,2.869,1.107,1.256,3.933,1.329,1.879,0.0,0.0,0.006,13.372,0.021,18.996,6.573,1.835,3.866,4.487,4.642,1.875,5.036,1.583,3.349,1.845,0.15,2.44,5.395,3.528,2.255,1.611,3.3,2.791,2.1,0.387,0.466,2.669,0.507,1.3,0.0,0.0,0.017,15.054,0.012,24.689,9.66,3.825,3.728,5.312,8.127,3.417,6.199,4.258,4.23,2.772,0.948,2.466,7.107,3.587,2.86,1.611,3.437,4.07,2.765,1.008,1.143,3.647,1.21,1.801,0.0,0.0,0.161,60.602,0.017,165.89,103.315,59.56,23.956,29.958,79.757,32.447,26.819,59.894,22.356,12.224,31.044,7.175,62.509,9.314,13.011,10.253,18.863,25.939,9.528,5.81,12.955,15.292,7.214,5.657,0.0,0.0
0.0,13.585,1.425,22.159,3.065,9.679,3.864,6.975,10.328,8.731,7.543,4.943,2.498,5.126,2.989,6.996,5.262,2.926,5.12,3.541,2.008,2.51,4.569,2.032,1.795,3.298,1.451,4.081,1.743,0.635,0.0,14.245,1.575,23.956,3.368,10.697,4.252,8.13,11.74,9.392,8.307,5.55,2.609,6.171,3.482,8.075,5.848,3.178,5.466,3.862,2.265,2.559,4.675,2.28,1.795,3.69,1.664,4.255,1.852,0.635,0.0,12.787,1.236,19.638,2.653,8.324,3.378,5.686,8.674,7.836,6.62,4.247,2.351,4.127,2.364,5.671,4.418,2.561,4.617,3.075,1.635,2.439,4.416,1.671,1.794,2.728,1.143,3.827,1.584,0.635,0.0,14.223,1.571,23.889,3.356,10.661,4.236,8.093,11.694,9.365,8.285,5.53,2.605,6.143,3.462,8.038,5.825,3.168,5.452,3.85,2.255,2.557,4.671,2.27,1.795,3.675,1.655,4.249,1.848,0.635,0.0,12.333,1.121,18.211,2.428,7.54,3.143,4.934,7.691,7.376,6.015,3.85,2.263,3.522,2.066,4.917,3.959,2.36,4.34,2.818,1.43,2.4,4.332,1.473,1.794,2.415,0.973,3.688,1.497,0.635,0.0,14.538,1.639,25.141,3.579,11.276,4.552,8.608,12.341,9.908,8.525,5.825,2.664,6.293,3.882,8.644,6.288,3.365,5.724,4.102,2.456,2.595,4.754,2.465,1.795,3.983,1.822,4.386,1.934,0.635,0.001,76.238,7.865,138.717,24.92,51.303,22.713,60.529,74.6,47.452,62.202,37.365,12.693,48.679,22.321,34.15,38.291,14.098,44.788,18.345,13.846,23.085,29.446,26.493,6.973,41.695,18.756,28.429,13.647,2.542
0.019,5.997,0.027,10.201,3.784,3.532,3.191,4.455,4.843,4.243,2.201,2.806,4.443,1.579,3.166,2.228,5.298,0.884,0.022,1.517,0.0,0.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,6.353,0.044,12.732,5.806,4.426,5.746,7.868,7.594,5.121,2.777,4.467,7.483,1.719,3.852,4.566,9.01,2.144,0.032,2.168,0.0,1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,5.572,0.014,9.272,3.044,2.598,2.634,3.523,3.999,3.403,1.658,1.787,3.586,1.376,2.543,1.963,3.649,0.926,0.014,0.941,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,6.285,0.043,11.057,4.656,4.406,3.983,5.734,5.72,5.095,2.763,4.271,5.679,1.714,3.841,2.909,7.285,1.028,0.031,2.151,0.0,1.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,5.352,0.007,9.121,2.474,1.893,2.633,2.911,3.622,2.932,1.289,1.196,3.37,1.264,2.005,2.161,2.697,1.145,0.008,0.591,0.0,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,6.512,0.04,11.468,4.438,4.407,4.023,5.415,5.799,5.333,2.769,3.853,5.515,1.824,3.663,2.61,7.102,0.893,0.028,2.181,0.0,1.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,30.063,1.048,78.807,56.779,40.298,57.154,74.419,35.067,61.57,22.42,94.71,76.367,18.862,35.087,38.31,95.365,4.405,0.47,34.437,0.0,6.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007,7.337,1.209,12.533,2.48,8.245,1.141,4.785,3.416,3.312,1.813,2.173,1.822,1.331,2.918,1.632,2.971,2.193,3.358,0.356,1.001,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,7.733,1.4,13.618,2.988,9.656,1.346,5.58,4.457,3.661,2.039,2.407,2.095,1.516,3.178,2.212,3.443,2.273,3.99,0.416,1.167,0.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,6.805,0.953,11.059,1.861,6.312,0.872,3.632,2.27,2.846,1.536,1.86,1.46,1.062,2.549,0.947,2.369,2.092,2.476,0.27,0.758,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,7.717,1.392,13.577,2.972,9.604,1.339,5.549,4.422,3.649,2.03,2.399,2.084,1.509,3.168,2.188,3.424,2.269,3.965,0.413,1.161,0.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,6.534,0.822,10.264,1.468,5.217,0.71,2.997,1.666,2.568,1.407,1.688,1.278,0.914,2.35,0.649,2.08,2.045,2.01,0.223,0.625,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,8.044,1.55,14.374,3.156,10.552,1.443,6.167,4.912,3.845,2.221,2.551,2.31,1.654,3.374,2.702,3.827,2.338,4.476,0.46,1.292,0.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,34.826,7.875,93.831,30.313,98.212,9.381,30.867,36.556,16.113,11.938,20.515,8.615,21.95,15.968,14.467,20.962,8.205,14.675,1.07,6.003,1.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014,9.102,0.42,8.305,2.501,10.662,0.796,3.918,7.393,8.698,4.743,3.134,2.755,1.948,3.553,3.778,0.03,0.975,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,9.539,0.464,9.243,2.941,12.624,1.02,4.299,9.119,11.03,5.36,3.451,3.549,2.249,3.632,4.216,0.03,1.134,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,8.542,0.358,7.257,1.938,8.666,0.604,3.559,5.885,6.396,4.053,2.695,2.001,1.624,3.452,3.256,0.03,0.744,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,9.524,0.462,9.219,2.927,12.573,1.017,4.292,9.084,10.966,5.342,3.44,3.534,2.241,3.629,4.202,0.03,1.127,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,8.212,0.323,6.529,1.594,7.371,0.429,3.26,4.818,4.976,3.623,2.442,1.378,1.405,3.404,2.949,0.03,0.618,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,9.761,0.494,9.37,3.134,12.835,0.938,4.218,8.822,11.379,5.493,3.647,3.392,2.284,3.696,4.381,0.03,1.252,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,45.834,5.642,53.38,26.776,130.519,8.325,21.98,100.43,132.911,45.122,29.385,36.792,11.979,21.725,33.756,0.242,11.79,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
