ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_nb,E_oop,E_rele,E_rnb,E_rsol,E_rvdw,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
597.04462,0,0,597.04462,0,0,0,0,0,1.1288617,0,0,0,0,44.956352,47.599152000000004,-54.209591,-33.255852000000004,0.27454484,0,0,0,0,-10.177031,0,13.315804,20.650448,17.022703,20.953741,0,0,1,0,0,0,0.020482935,0.10509483,0.93270969,8450.0781,871.58466,7735.2563,8293.3154,7531.6016,467.08398,451.39273,4.8431687000000005,4.6073489,1.3980422,0.6593973000000001,319.125,350.59396,2.1949406000000002,0.082453378,2.7624714,2.1386093999999995,1.5765118999999999,0.75587934,0.38282588,0.17950247,0.065405875,0.0055220351,849.625,502.75,375.75,308.75,251.375,182.5,112.125,78.0,0.5,2.0615528000000003,2.0,1.118034,0.5,0.70710677,-2.5635218999999996,-2.5623622000000004,-2.5615797000000002,-6.580533999999999,-6.4523234,-6.4192691,1.3511857,385.75,494.375,429.25,181.0,75.875,30.5,10.25,1.0,0.20192948,0.09878542300000001,0.90781742,0.47801021,0.51850581,0.69703519,0.97171265,1.9027073,0.45116112,0.31467551,0.44423345,0.65079486,0.79305345,1.255493,1.8070811999999998,2.4453582999999997,3.1509777999999997,5.681460400000001,1.3908336000000001,539.69434,750.625,1413.0,865.5,478.875,181.0,75.875,30.5,10.25,1.0,1027.25,371.125,49.625,0.0,0,0,0,0
542.8867799999999,0,0,542.8867799999999,0,0,0,0,0,1.0371549,0,0,0,0,69.05184200000001,52.433581999999994,-7.563983400000001,-6.3355079000000005,0.15704586,0,0,0,0,-12.542241,0,15.668792999999999,20.101107,7.1279262999999995,1.2284756000000001,0,0,1,0,0,0,0.09917793400000001,0.33387968,0.81933659,3983.7876,1235.4595,3031.8022,3700.3135,2690.1692,670.4780900000001,623.1403799999999,3.6068769,3.0501568,1.7515224999999999,0.96057147,295.25,333.58832,2.5030596000000003,0.088881254,2.6586522999999995,1.7729151,1.1620098,0.63525021,0.39085883,0.22314627,0.09617850900000001,0.043381250999999996,612.625,365.625,297.25,256.375,214.5,125.0,60.5,35.625,0.5,4.949747599999999,4.8218255,0.70710677,0.70710677,1.2247449,-2.5377292999999996,-2.4363835,-2.3703642000000005,-8.975802400000001,-8.9557514,-8.954470599999999,1.2901433,347.0,422.25,329.5,157.25,75.75,37.125,14.625,6.25,0.25483599,0.14480741,0.68063611,0.6261884,0.88587439,1.0627053999999998,1.1553280000000001,1.3136951000000001,1.2655041,1.2916231000000002,0.30569479,0.9034788,1.2043933,1.5896428,2.0087006,2.4787494999999997,3.2280797999999997,3.5140469,1.4174296,487.94312,691.625,1101.5,632.5,347.5,157.25,75.75,37.125,14.625,6.25,754.5,210.25,18.0,0.0,0,0,0,0
561.9259599999999,0,0,561.9259599999999,0,0,0,0,0,1.4786053,0,0,0,0,92.824844,47.17511,21.092878,34.684368,7.843745e-05,0,0,0,0,-2.1896419999999996,0,8.1050854,11.784661999999999,2.8602011000000003,13.59149,0,0,1,0,0,0,3.3126519e-09,0.13594514,0.86405486,9340.1533,1269.7484,8070.4048,9340.1533,8011.3584,20.990461,1307.8042,4.5963731,4.736959,1.2277566999999998,0.00027263872,299.0,328.59525,1.315359,0.16954964,2.7345705000000002,2.2258167,1.6253378,0.57027942,0.20893395,0.076511569,0.004406015399999999,0.0,980.0,563.125,405.0,327.25,274.5,220.625,138.375,95.5,0.5,1.0,0.5,0.5,0.5,0.70710677,-2.5771842,-2.5748875,-2.5694263,-5.3829908,-5.320221900000001,-5.2412577,1.3399428999999998,300.125,422.5,360.625,116.375,37.375,11.0,1.25,0.0,0.092283949,0.033613447000000005,0.64969283,0.54733557,0.9411245,1.360682,1.5854270000000001,1.5776249,0.54901028,0.86957908,0.49808744,1.2852938,1.5509936000000002,0.72821534,0.57865435,1.8269116,3.9123087,0.0,1.3970323999999998,531.03638,741.875,1383.375,806.625,416.25,116.375,37.375,11.0,1.25,0.0,1083.25,384.125,55.625,0.0,0,0,0,0
601.34344,0,0,601.34344,0,0,0,0,0,1.0682669,0,0,0,0,68.16510799999999,31.253725,-6.5758405,9.4754505,0.050365649000000005,0,0,0,0,-21.847255999999998,0,17.8207,24.423765,9.5648661,16.051292,0,0,1,0,0,0,0.015366498999999999,0.18288514,0.84181184,6589.6929,1190.4565,5479.6167,6509.313,5386.4229,537.23523,666.0351,4.3751831,3.9811853999999998,1.8084584,0.49351445,322.25,354.33847000000003,4.017431299999999,0.090364777,2.7077703,1.8838799,1.3955231000000001,0.67720264,0.39917749,0.20299338,0.050215910999999995,0.0153861,799.25,490.0,378.0,316.25,257.625,158.75,101.5,72.75,9.6046867,0.5,10.0,0.5,0.5,1.0,-2.5419881,-2.5407697999999996,-2.5270033,-7.693622099999999,-7.5551944,-7.310562599999999,1.3412469999999999,390.875,452.625,391.25,175.0,80.125,31.625,7.875,1.875,0.2119709,0.1,0.66371578,0.6819246999999999,0.96712482,1.1920617,1.3061011999999999,0.2657561,0.43540332,0.61742491,0.86691213,1.7155854,2.0426995999999997,2.6154517999999998,3.0576394000000002,3.4776375,5.5357571,6.616919500000001,1.4042438999999998,538.10095,755.625,1314.0,766.75,437.0,175.0,80.125,31.625,7.875,1.875,923.125,314.125,45.75,0.0,0,0,0,0
643.2829,0,0,643.2829,0,0,0,0,0,1.1054945,0,0,0,0,78.208931,46.1329,5.900188,16.69331,0.031000472999999997,0,0,0,0,-11.412716,0,11.301517,16.08716,4.0502038,10.793121000000001,0,0,1,0,0,0,0.014058407,0.10060116,0.92608672,11479.696000000002,1139.6632,10491.201000000001,11328.528999999999,9933.043,400.22601000000003,1146.4277,5.5163345,5.2381549000000005,1.5470501,0.62107837,341.25,383.02588,1.2961622,0.083480962,2.7170484,2.237607,1.5038848,0.65034795,0.31377399,0.14409232,0.069088213,0.040373735,866.625,510.875,371.75,304.25,248.125,178.125,116.125,65.5,1.2247449,7.4330343999999995,6.689544199999999,7.5828752999999995,0.70710677,7.5828752999999995,-2.5046897,-2.4552615,-2.4503756,-9.022587800000002,-8.776923199999999,-8.6546488,1.3874923000000001,401.125,571.125,436.25,164.125,69.375,28.75,13.375,6.375,0.18661734,0.094494656,0.37128782,0.45386195,0.42552567,0.23578237,0.26558208,0.45699584,0.60907561,1.617029,0.44783446,0.62941802,0.99158418,1.2023661,1.2037989,1.3139758,1.9614348000000001,2.2467767999999997,1.3893925,583.1685200000001,810.25,1441.75,893.5,468.0,164.125,69.375,28.75,13.375,6.375,1040.625,322.375,31.75,0.0,0,0,0,0
629.26508,0,0,629.26508,0,0,0,0,0,1.2706226,0,0,0,0,82.78484300000001,65.300262,-6.886055900000001,-4.246978299999999,0.28622556,0,0,0,0,-29.316721,0,11.35486,20.289154,10.090468,2.6390773999999997,0,0,1,0,0,0,0.026329705,0.18969655,0.85183656,10617.514,1973.1306,8860.3867,10401.511,7609.8535,781.90979,2225.7507,4.9019580000000005,4.276884099999999,1.7900558999999998,0.69398558,347.75,384.0502,2.0890274,0.079557709,2.7556901000000003,2.3703172,1.8858366999999998,0.89237535,0.4108952,0.16570953,0.044998527,0.021256318,931.125,538.0,387.875,308.5,245.75,184.875,119.625,76.25,0.5,0.86602539,1.2247449,0.5,0.5,0.70710677,-2.9070598999999997,-2.8839792999999996,-2.778511,-7.8630996,-7.831150099999999,-7.819739299999999,1.359682,420.5,595.5,556.5,226.5,85.5,30.5,8.5,3.375,0.22043183,0.098865479,0.50970829,0.67375916,0.89346927,1.1570417,1.4334618000000001,1.3961289,1.0067931,1.4467667,0.45716411,0.54642636,0.81185395,1.2763691000000001,1.9199188000000003,2.6988952,4.2054944,5.2146254,1.434599,585.09381,839.375,1640.75,1094.75,635.75,226.5,85.5,30.5,8.5,3.375,1220.25,499.25,79.25,0.0,0,0,0,0
671.28967,0,0,671.28967,0,0,0,0,0,1.1483002,0,0,0,0,161.63672,90.334549,34.063519,42.0956,0.10277861,0,0,0,0,-2.1007175,0,11.178657000000001,24.169979,17.925137,8.0320835,0,0,1,0,0,0,0.029105579,0.14004219,0.91181201,11610.29,1584.8402,10318.864,11316.877,9244.0156,664.79895,1701.4763,5.182166099999999,4.8637938,1.7181619,0.82978058,376.5,415.18093999999996,1.483066,0.07426348299999999,2.6493328,2.0153427,1.5654086999999999,0.80014789,0.37906033,0.17341304,0.056040723,0.025855798,932.125,540.375,407.875,334.25,271.25,181.5,99.125,61.0,0.86602539,0.5,0.70710677,0.70710677,0.70710677,1.4142135,-2.5548515,-2.4939313,-2.4795756,-9.3880768,-8.9336319,-8.4143972,1.379777,388.5,529.375,500.625,216.875,85.875,33.125,11.25,4.875,0.21054244,0.09910246699999999,0.21423268,0.5147897,0.86447412,1.1508316,1.2800143999999998,1.3147364,0.66854584,0.96288294,0.32767856,0.42759368,0.60669518,0.96789563,1.9883624,2.9833168999999997,4.2479362,4.339914299999999,1.4437306,619.2291299999999,894.0,1546.25,956.625,561.125,216.875,85.875,33.125,11.25,4.875,1157.75,427.25,60.5,0.0,0,0,0,0
675.80884,0,0,675.80884,0,0,0,0,0,1.1504338,0,0,0,0,113.49853,78.145905,1.0486018999999998,19.146097,0.14367939999999998,0,0,0,0,1.095448,0,9.5360489,13.353554999999998,6.526793,18.097496,0,0,1,0,0,0,0.0056033861,0.21563405,0.7927807,11989.704,2574.5564,9465.3818,11939.471000000001,9153.4668,2525.4097,310.82828,5.2421646,4.5193272,2.3780951,0.33829772,379.25,402.81042,0.97944582,0.1858487,2.661798,2.2215068,1.6479633999999999,0.50016338,0.18860291,0.076824769,0.028402258,0.014675641000000001,1153.0,689.375,492.875,402.125,314.125,250.375,177.375,131.75,0.70710677,1.118034,0.5,0.5,0.70710677,1.118034,-2.5650091,-2.5450459,-2.5080569,-8.722887,-8.0875006,-7.848418700000001,1.4035803999999998,313.75,481.625,401.125,124.75,41.25,16.375,5.25,2.625,0.083692618,0.040721171,0.17559887,0.16263813,0.1461947,0.3657316,0.56377703,0.51419002,0.28862223,0.29143223,0.63977325,1.1607676000000002,1.283407,1.1098701000000002,0.86903852,1.0859717,1.9624241999999998,2.3284142000000005,1.4221507,632.49274,899.5,1593.625,962.0,482.5,124.75,41.25,16.375,5.25,2.625,1279.875,480.375,81.375,0.0,0,0,0,0
696.4096099999999,0,0,696.4096099999999,0,0,0,0,0,1.1157541000000002,0,0,0,0,89.011124,80.207176,-16.351229,-11.304361,0.03470502,0,0,0,0,-3.7269766000000004,0,9.1421061,17.399738,10.931503999999999,5.046867400000001,0,0,1,0,0,0,0.077924155,0.217536,0.90399611,9183.2344,1883.2467,7826.0503,8657.1729,7142.7827,1239.1996,801.25275,4.6146507,4.1087985,1.7886351000000003,1.1469669,386.5,436.48663,1.2334548,0.063149624,2.4706794999999997,1.8281897,1.3221323,0.77997339,0.43412682,0.17783427,0.049751620999999996,0.015302157,799.25,469.75,369.875,316.625,254.25,162.0,83.25,53.0,0.5,2.5,2.0,4.0311289,3.6400549,0.70710677,-2.6126866,-2.6033287,-2.524461,-7.7406731,-7.705626,-7.1834102,1.410146,429.625,562.5,469.875,227.5,96.875,32.125,9.375,2.25,0.26191282,0.10146072,1.3803096000000001,0.988074,0.76811379,0.74202973,1.0868665000000002,3.248559,2.288553,1.7510622,0.44841915,0.39068642,0.8121381999999999,0.92116994,0.46653765,1.2609662,3.9430989999999997,5.5018077000000005,1.4199089,639.38965,907.875,1446.5,892.25,519.75,227.5,96.875,32.125,9.375,2.25,1016.875,329.75,49.875,0.0,0,0,0,0
717.3172,0,0,717.3172,0,0,0,0,0,1.1086466,0,0,0,0,-7.346642500000001,21.987644,-80.519127,-58.684082,0.070992716,0,0,0,0,-25.964874,0,15.163025,27.740444,14.115777,21.835045,0,0,1,0,0,0,0.063770913,0.19315484,0.91987151,12108.39,2213.6914,10542.38,11460.708,9514.4844,1368.9161,1224.9893,5.231908799999999,4.7267485,1.9175324,1.1936413000000001,399.0,438.0834,2.8770797000000004,0.08228735599999999,2.6224484,1.9333313,1.4174222,0.70863181,0.36895248,0.15221301,0.036552988,0.0022459549,1002.125,578.375,425.875,350.0,288.5,201.375,111.125,67.875,1.2247449,3.3541019,4.5,0.5,0.86602539,0.70710677,-2.5161381,-2.4783366,-2.4572103,-6.2048836,-6.132962200000001,-6.0658884,1.4283092,399.625,518.75,478.375,205.0,85.5,28.5,6.5,0.625,0.20076314,0.081428573,1.2391355,1.0504816000000001,1.3116251,1.5912845,1.7793914,2.3025702999999997,0.6343348000000001,0.74551183,0.19882324,1.059113,1.3127115,1.5227169,1.7354791,2.8965287,4.517227200000001,5.585146900000001,1.4155507999999999,660.34363,934.75,1581.5,946.875,532.75,205.0,85.5,28.5,6.5,0.625,1181.875,428.125,54.375,0.0,0,0,0,0
676.85693,0,0,676.85693,0,0,0,0,0,1.1501994,0,0,0,0,122.04229,63.164936,23.357212,31.11907,0.19199604,0,0,0,0,-11.327,0,14.307416,20.681341,13.258871,7.7618575,0,0,1,0,0,0,0.070459493,0.33343741,0.7653985,9073.3613,2882.9297,6617.7041,8646.0898,5559.0527,2034.1946,1480.1143,4.4201937000000004,3.6658597,2.3222461,0.97307342,403.75,445.81293,0.57719278,0.14626393,2.4769914,1.8028425,1.299053,0.61068612,0.23599419,0.067850493,0.012389353,0.0017401731,997.75,560.875,427.125,361.375,296.375,200.75,105.625,65.125,0.5,0.70710677,0.5,0.70710677,0.5,0.5,-3.0631042,-2.944411,-2.9039384999999998,-6.6292148,-6.1716328,-6.1669588,1.3675518,314.125,417.75,367.75,147.5,47.5,13.0,2.0,0.375,0.11120866,0.035973713,0.17485608,0.2126583,0.58277375,0.85292923,1.0568036,0.96663475,1.0943854,1.4234955,0.34359503,0.87058789,0.9187603000000001,0.55594689,0.31957522,1.0041718000000002,1.8849069,2.9562882999999998,1.478243,632.08484,934.375,1392.375,786.625,440.0,147.875,47.5,13.0,2.0,0.375,1078.25,368.875,72.25,0.375,0,0,0,0
652.59644,0,0,652.59644,0,0,0,0,0,1.2761166000000002,0,0,0,0,35.075001,69.568024,-72.50026700000001,-62.6464,1.3073001,0,0,0,0,-11.103010000000001,0,14.691492000000002,22.108019,12.154587,9.8538666,0,0,1,0,0,0,0.060054202,0.22790831,0.85949892,11642.975,2542.4179999999997,9588.0908,11155.441,7757.3901,1159.6095,2725.9753,4.9465814,4.1415706,1.9683171999999998,1.0149316,372.875,416.34862999999996,3.0267557999999997,0.071909346,2.7099216,2.3658433,1.8134146,0.88754994,0.42188400000000004,0.18014732,0.08800716,0.041981,956.375,556.0,403.25,317.875,253.5,197.875,127.0,83.5,0.70710677,3.5,4.0926762000000005,0.70710677,0.5,0.5,-3.0637548,-2.9904101,-2.9198596,-9.422447199999999,-8.625447300000001,-8.3860168,1.3735253,429.875,627.25,558.5,244.25,98.0,38.5,16.625,7.625,0.24302542,0.12111679,0.74380964,0.81051713,0.96160972,1.1962175,1.3787109,1.5445073999999999,1.0448997,0.69358122,0.35136592,0.65995091,1.0852859,1.5730819,2.2264326,3.6851269999999996,4.312018900000001,3.979003,1.4498962,616.0786099999999,893.25,1685.125,1110.625,646.0,244.75,98.0,38.5,16.625,7.625,1255.25,483.375,87.5,0.5,0,0,0,0
590.07367,0,0,590.07367,0,0,0,0,0,1.1216423999999998,0,0,0,0,11.56857,46.300297,-61.559029,-52.192001,0.22440979,0,0,0,0,-15.409776,0,6.2358046,11.125255000000001,11.000063,9.3670273,0,0,1,0,0,0,0.081260741,0.17040597,0.9773674000000001,7591.9775,1204.7065,6909.6226,7069.6265,6211.1729,815.28143,565.5235,4.4916306,4.1152506,1.3837001,1.1731044,335.5,363.89136,4.5011477,0.12352157,2.6906103999999997,2.009218,1.4204642,0.61901104,0.27660131,0.10957541,0.038563787999999995,0.02242884,902.875,520.375,383.25,320.875,267.0,198.625,111.625,66.0,0.5,1.118034,0.70710677,1.118034,0.5,0.70710677,-2.5802097,-2.5300937,-2.5295269,-8.6280174,-7.8866906000000006,-7.8846068,1.3250455,321.125,420.0,376.625,141.125,54.25,19.25,7.0,3.625,0.14155251,0.059992209000000005,0.37019065,0.25826198,0.40830049,0.51122147,0.63658184,0.92374969,0.71874791,1.8117453000000001,0.92349952,1.4876546,1.6904328999999998,2.9289427000000003,4.7457318,6.862068700000001,6.723394900000001,6.6948118,1.4386818000000001,544.5957,783.5,1332.125,774.125,416.625,141.125,54.25,19.25,7.0,3.625,1011.0,354.125,40.0,0.0,0,0,0,0
586.88507,0,0,586.88507,0,0,0,0,0,1.2153593,0,0,0,0,60.064319999999995,56.576275,-17.011187,-10.605773,0.028550902000000003,0,0,0,0,3.5500522000000005,0,10.69171,15.806548000000001,3.3735561,6.4054136,0,0,1,0,0,0,0.023390962,0.12427026,0.91239476,9015.7275,1100.2169999999999,8077.8159,8853.4219,5855.2881,1552.1932,1608.2465,4.9882574,4.7477169,1.6017333,0.72612077,298.125,336.11652000000004,2.784622,0.082745865,2.7679667,2.1173491,1.6174319,0.7121128999999999,0.38320002,0.16988559,0.069981091,0.029576428,910.625,516.75,384.625,311.5,259.5,202.375,122.625,87.125,0.5,0.70710677,0.5,7.6321688,7.648529099999999,0.5,-2.4876935000000002,-2.4659705,-2.4626338,-7.625225099999999,-7.5452938,-7.530264900000001,1.3658462,351.5,469.0,435.375,181.25,78.125,30.5,11.25,4.625,0.20311992,0.097913325,0.74157763,0.55104899,0.86145431,1.5072944,1.9995794999999998,2.0155098000000002,0.41117644,1.3785329,0.67032558,2.0456271,2.2483866000000003,1.8961381999999998,1.9720511000000003,2.2538211,2.5361533,2.4891317,1.3739163,543.9741799999999,747.375,1443.125,866.625,492.625,181.25,78.125,30.5,11.25,4.625,1091.625,397.625,57.25,0.0,0,0,0,0
528.6030900000001,0,0,528.6030900000001,0,0,0,0,0,1.1781509,0,0,0,0,-11.143493,10.173494,-60.885677,-48.453693,0.10337991,0,0,0,0,-20.507973,0,8.478004499999999,15.200524,18.555323,12.431981,0,0,1,0,0,0,0.0071147801,0.10690845,0.90427691,6477.5366,688.65198,5824.9097,6441.5112,5660.9878,503.8945,312.65411,4.511511799999999,4.0788288,1.4433485000000001,0.34404576,270.125,300.64954,3.6538440999999997,0.078056611,2.8422341,2.3773744,1.6831758999999997,0.80053085,0.43336445,0.20878896,0.09016062300000001,0.034521412,720.0,424.125,310.75,249.375,205.125,157.875,110.875,74.875,6.0827627,0.5,6.1032777000000005,0.5,0.5,1.0,-2.6206099999999997,-2.6049409,-2.5913916,-7.5094185,-7.4115462,-7.351435700000001,1.3267003000000002,419.125,558.125,421.25,175.0,77.125,34.5,13.25,4.25,0.24818987,0.13834587,1.0151111,0.94200653,1.1841973999999997,1.4781076000000002,1.7484667,1.522742,0.56028903,0.35830224,1.0610415000000002,1.9329762,2.3119267999999997,2.5897017000000004,2.4916767999999996,2.4402816,2.5663755,2.5070577000000003,1.3518751,482.66292999999996,652.5,1316.0,835.75,449.375,175.0,77.125,34.5,13.25,4.25,896.875,277.625,28.125,0.0,0,0,0,0
583.6815799999999,0,0,583.6815799999999,0,0,0,0,0,1.2894354,0,0,0,0,55.465511,51.045845,-27.100832,-16.792044,0.31739151,0,0,0,0,-8.0316248,0,10.137921,16.440907,10.756399,10.308788,0,0,1,0,0,0,0.035942949,0.10967249,0.95233601,9502.7666,1010.8513,8777.6807,9217.0,8231.7803,757.63342,513.35223,4.9256902,4.356782900000001,1.3408958999999998,0.82598615,303.75,341.11325,1.9556601000000002,0.058714014,2.7629125,2.2829683,1.6269267,0.87097651,0.46466127,0.2701982,0.15372342,0.077225,828.25,468.375,338.375,277.375,231.625,185.375,116.375,68.75,6.576473200000001,6.4420495,0.86602539,0.70710677,7.7136245,7.681145699999999,-2.7369339,-2.6326443999999998,-2.6141353,-9.3034506,-9.0239811,-8.991325400000001,1.3545593999999999,374.75,532.625,475.0,230.125,102.125,53.125,27.625,11.375,0.30181012,0.19152771,1.3188358999999998,1.2560822,1.3245671,1.6628537,2.0978339,2.5099994999999997,1.722327,0.95376968,0.30429643,0.90603656,1.240474,1.1636989,1.6236168,2.1468637000000004,2.284323,2.5660403,1.3913627,544.1607700000001,757.125,1470.25,938.375,544.375,230.125,102.125,53.125,27.625,11.375,1095.5,405.75,69.375,0.0,0,0,0,0
534.4370700000001,0,0,534.4370700000001,0,0,0,0,0,1.0708803999999998,0,0,0,0,3.0042944,41.058189,-54.090709999999994,-48.906059,0.0058030495,0,0,0,0,2.4885197,0,6.557291,11.013479,4.289071099999999,5.1846514,0,0,1,0,0,0,0.059490681,0.22169326,0.87154263,4323.4248,915.78223,3600.2144,4130.853,3372.7031,358.79822,591.92346,3.7820432,3.3774259,1.5700774,0.82377821,282.25,325.3811,6.2674069,0.17774764,2.4525499,1.5108213,0.82810241,0.36999816,0.21650279999999997,0.12450039,0.075425774,0.038798481,726.25,438.375,355.625,320.0,271.0,174.375,85.25,42.625,0.70710677,0.86602539,0.5,0.5,0.70710677,0.5,-2.6850338,-2.5581892,-2.5575459,-8.6400995,-8.3746405,-7.9903469,1.3101063,268.25,287.125,216.375,91.875,47.25,23.375,12.0,5.0,0.13286467,0.073046878,0.8188619,0.78607029,0.98489404,1.2085032,1.3250462,1.2251468,0.85773605,2.0837543000000003,1.7419676,3.1993761000000003,4.334167,5.225457700000001,5.4843831,5.8691406,5.9298682000000005,5.8065958,1.3911908000000002,492.20425,684.75,964.625,468.5,231.75,91.875,47.25,23.375,12.0,5.0,696.375,181.375,15.375,0.0,0,0,0,0
588.3702400000001,0,0,588.3702400000001,0,0,0,0,0,1.1508296,0,0,0,0,84.804924,67.635704,-4.1797686,2.1896217,0.012636453,0,0,0,0,-26.803653999999998,0,11.389747,20.541803,3.5772157,6.3693905,0,0,1,0,0,0,0.020188658,0.15345694,0.88498622,7262.6099,1093.4795,6306.0962,7125.6436,6080.4321,982.16541,200.01228,4.6203008,4.317042400000001,1.6242366000000001,0.61339468,295.625,337.8826,3.4952152,0.043790922,2.7349622000000005,2.0864534,1.6746471,0.98867238,0.5533098000000001,0.25642794,0.086802125,0.036734782,614.625,375.25,290.125,243.375,201.375,121.625,79.875,56.125,8.9162769,8.4409714,0.5,0.5,0.5,1.0,-2.3458959999999998,-2.3334951,-2.330147,-9.295399699999999,-9.2497778,-8.9869747,1.3737264999999999,494.25,621.125,529.25,248.25,111.875,43.25,14.25,6.0,0.38560966,0.1777093,1.1618326,1.082997,1.5281018999999998,2.0739360000000002,2.3318982000000004,1.1524593,0.41919175,0.96369982,0.68658131,1.4187495,1.5319279,1.7174060000000002,2.0725843999999998,2.516403,2.7622156,3.3392277000000004,1.3538169,537.3695700000001,727.5,1386.375,933.5,572.0,248.25,111.875,43.25,14.25,6.0,892.125,312.375,42.75,0.0,0,0,0,0
603.60504,0,0,603.60504,0,0,0,0,0,1.1183717,0,0,0,0,81.501396,74.031784,-21.649496,-11.17804,0.10883150000000001,0,0,0,0,-13.666712,0,6.962229300000001,12.430203,11.576587,10.471457000000001,0,0,1,0,0,0,0.0061742039,0.12124977,0.88898963,7685.6528,927.1370199999999,6797.6636,7646.5049,6738.3979,516.71033,430.5444,4.6979179,4.417046099999999,1.5782998,0.34707424,311.375,346.03912,4.0503311,0.095435567,2.6741737999999997,1.8784041,1.372624,0.64719987,0.34046078,0.17151694,0.08365272,0.047793700999999994,808.0,470.375,365.0,306.5,250.125,157.75,93.0,65.5,6.5,6.5192022000000005,0.5,0.5,0.5,1.0,-2.4351776000000003,-2.4318817000000004,-2.4156713,-8.8592701,-8.722166099999999,-8.2808065,1.3502728000000002,326.0,431.875,372.625,159.375,71.875,32.5,15.625,7.625,0.19691779999999998,0.10603589,1.3983448,1.1121489,1.1748221,1.4053129,1.647519,2.726975,1.3780142,1.1287686000000001,0.83669829,1.3514332,1.9402962,2.6971439999999998,3.1089246,3.7365947,4.1641693,4.519977099999999,1.3880556999999998,536.4518400000001,744.625,1261.125,734.875,415.0,159.375,71.875,32.5,15.625,7.625,935.125,303.0,42.375,0.0,0,0,0,0
625.40485,0,0,625.40485,0,0,0,0,0,1.0604625,0,0,0,0,35.224072,35.032078000000006,-27.851694000000002,-20.644094,0.09531504699999999,0,0,0,0,-20.635084,0,10.778916,14.586020000000001,9.9618587,7.2075996,0,0,1,0,0,0,0.055611960999999994,0.24045169,0.8545111999999999,6413.2969,1472.1865,5231.8198,6122.5874,4861.749,438.42992999999996,1113.1179,4.3037934,3.8048112,1.8673933999999996,0.89725775,326.5,364.91992,1.1907669,0.068781286,2.5042473999999997,1.735464,1.2914712,0.75827545,0.42658332,0.20726398,0.095815569,0.046122789000000004,693.0,419.0,336.625,295.375,241.625,140.75,69.0,43.125,0.70710677,0.5,0.5,0.5,1.0,0.5,-2.7790722999999997,-2.7648389,-2.7287297,-8.8198509,-8.7466869,-8.336374300000001,1.3870966,388.875,497.875,412.25,205.25,92.75,40.125,17.0,7.5,0.27552915,0.13584426,0.8054415,0.82420111,0.97842586,1.2166791000000001,1.5238507,1.6388078999999998,1.1289996999999998,0.89279979,0.23517451,0.68052882,0.72102016,0.83856857,1.0695573,1.2626313999999998,1.4826587,1.4412742,1.3707323999999999,567.1238400000001,777.375,1265.375,771.75,461.0,205.25,92.75,40.125,17.0,7.5,876.5,273.875,48.75,0.0,0,0,0,0
